station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L5234639,Singapore,0.94,1,-0.78125,4.028466363,0,27.06403351,0,30.63636865,6.619478307,1718134.594,157392.8928,2.647817453,79.76623377,236.268153,5.465538108,0.464255376,1.832807238,0.177753898,3.120504342
L7703054,Singapore,0.94,1,0.203125,4.085551834,0,27.06403351,0,30.63636865,4.13357415,1712513.421,161807.4275,2.163734063,35.81818182,152.6158261,7.70223751,0.9613873,2.153795668,0.258967688,3.504285472
L8092495,Singapore,0.94,1,-0.296875,4.122938354,0,26.93063164,0,1.311654551,1.19271259,1700258.67,160656.6924,3.028319012,90.92261905,180.8561213,2.746074702,0.205729408,1.541665848,0.076940003,0.946624093
L8437062,Singapore,0.94,1,-1.1640625,4.109151816,0,26.8224659,0,1.637407757,4.910603267,1705216.813,146607.1139,2.294700645,43.18518519,159.6932156,10.68076116,1.066231651,2.453463439,0.355702313,3.69281243
L9243675,Singapore,0.94,1,0.0078125,3.972501832,0,NA,0,30.63636865,6.243582693,1713186.654,144585.4616,3.080169859,49.14444444,150.2577155,15.000657,0.900282928,2.766371302,0.3186771,3.996680709
L6059192,Singapore,0.94,2,-1.8046875,4.0367777,0,26.8224659,0,30.63636865,5.639545142,1708575.048,145174.558,3.411642385,69.29772727,215.1392213,13.53109483,1.247514038,2.562226418,0.422703159,3.944907621
L10859166,Singapore,0.94,1,-0.6796875,3.990467068,0,26.93063164,0,1.637407757,5.308378011,1700303.984,150301.292,3.574446032,111.1210317,205.3005557,5.67246237,0.333388573,2.189086981,0.132714281,3.135771287
L7382321,Singapore,0.94,1,-0.6796875,3.990467068,0,26.93063164,0,1.637407757,5.164566717,1700428.298,150385.335,3.561111288,99.26035503,219.5554914,6.99517841,0.385864326,2.188463056,0.158880709,3.163511402
L12922096,Singapore,0.94,1,-0.609375,4.179141675,0,26.93063164,0,30.63636865,3.14521149,1705168.288,161782.7681,3.354941598,102.1342975,210.6367278,5.858261039,0.630903342,2.013830798,0.222522161,3.151697029
L12759374,Singapore,0.94,1,1.7578125,3.965635938,0,26.93063164,0,30.63636865,0.455037359,1711305.065,152726.6418,2.951952736,48.68067227,189.7990162,21.38290693,4.087843071,2.971438489,0.828881851,4.895007394
L12586094,Singapore,0.94,1,-0.6640625,3.963875684,0,NA,0,30.63636865,5.474910367,1716558.235,147048.8861,3.281802946,52.15789474,119.7264523,4.963176135,0.433511146,1.940560857,0.148329599,3.033323597
L13526195,Singapore,0.94,1,-1.3984375,4.030074458,0,26.8224659,0,1.637407757,3.100094643,1705296.998,148495.4491,3.940640599,79.05803571,196.0629512,10.79204314,0.976425734,2.369279491,0.333809778,3.675607655
L1935064,Thailand,0.78,359,-2.8515625,4.003457545,0,24.60103035,0,283.3052204,1.083940936,1128086.378,2093671.719,4.933403786,201.3137255,250.6514163,13.9310172,1.50478813,2.681511403,0.435987618,3.956842556
L883307,Thailand,0.78,11,0.171875,4.397191257,0,28.10245514,0,320.4861577,72.2188198,1265635.967,1615765.228,3.166229901,105.2577778,172.2594381,3.069820103,0.140899669,1.563505853,0.066219516,2.562535613
L1866979,Thailand,0.78,930,-4.5546875,4.097312567,0,24.25668144,1,3049.09648,NA,1192682.966,1425801.773,3.953097406,195.0454545,375.7308629,37.84238743,5.603333572,3.238076368,0.918955971,5.834873504
L2570279,Thailand,0.78,103,-0.8046875,4.731567047,0,26.97699356,0,3049.09648,3.469913946,1226439.684,1435829.396,3.729841772,91.96256684,224.6341003,7.091451914,0.840594854,2.106677146,0.276517495,3.113933477
L11298804,Thailand,0.78,158,4.671875,4.111008035,0,26.8157444,1,121.4356741,NA,1193069.497,880817.5951,3.689678095,169.4545455,347.9202574,19.34899351,3.770335019,2.803425275,0.748843067,4.83481066
L3381766,Thailand,0.78,373,3.4453125,4.024245082,0,25.05172539,0,1486.042319,14.57833415,1148040.642,2098244.717,2.615795623,76.32792208,135.4793936,4.100850262,0.471916488,1.857781935,0.156101412,2.853716981
L8896375,Thailand,0.78,462,-1.78125,4.189417163,0,23.67596054,0,541.675924,0.94290918,1165232.567,2229162.73,4.301851265,202.4285714,227.9087255,2.155136519,0.062452517,1.20320647,0.028241,2.374975897
L957247,Thailand,0.78,2,0.421875,3.820436071,0,27.26606178,0,51.9636027,16.86367841,1155213.482,896108.4577,4.05848271,148.6834239,266.6050306,16.03013668,4.179254405,2.706943442,0.797423041,4.535821195
L1875469,Thailand,0.78,314,-0.4296875,3.862930056,0,25.95326805,0,2229.7304,2.821704094,1491802.109,1611661.643,4.597286365,167.1657754,233.0165614,18.78937745,3.331745989,2.770684543,0.685598319,4.524885818
L3628163,Thailand,0.78,284,-0.1171875,4.191730312,0,25.75451088,0,283.3052204,19.46781804,1134961.346,2064683.812,3.460701779,176.27,193.5418793,7.587995624,0.743027234,2.139964491,0.289512739,3.311962022
L1867509,Thailand,0.78,34,1.1875,4.308434888,0,27.41027069,0,1252.198208,14.78684825,1234652.63,831241.8475,3.144778456,148.86875,247.4365713,20.96171683,3.314920679,2.962679132,0.667121798,4.75725834
L2877135,Thailand,0.78,1,0.234375,2.326433845,0,27.01201057,0,53.02808677,12.50703598,1283589.617,727793.6923,2.816712278,91.72916667,212.6172264,14.93095857,3.477429513,2.577935519,0.758917694,4.366375814
L2389106,Thailand,0.78,2,-0.3515625,3.900109969,0,27.53982735,0,3049.09648,50.24229688,1270618.432,1452615.681,3.891038495,122.3729167,228.7875644,3.239794779,0.33490886,1.469425769,0.10404475,1.339489415
L4485062,Thailand,0.78,392,-4.296875,3.840765394,0,26.61587524,1,105.25141,NA,1141088.373,1864632.32,4.045734896,165.4241486,222.169013,21.68850924,3.599878579,2.976300252,0.795397275,4.8047713
L4327079,Thailand,0.78,8,-0.0703125,4.358910184,0,28.06156158,0,45.14873785,41.91617226,1335579.03,1570525.024,3.985522016,167.5777778,268.3747083,3.616790797,0.365072764,1.453410138,0.122703439,2.701794288
L4431742,Thailand,0.78,67,-0.21875,4.02330745,0,27.42790222,0,236.5584768,19.42283468,1260746.13,1961899.872,4.301229822,148.5557895,251.7360009,3.569747869,0.164480992,1.686751476,0.074813054,2.653773114
L4581271,Thailand,0.78,248,0.75,4.218715679,0,26.94226456,0,2229.7304,30.92773481,1474203.088,1664591.225,3.010807923,113.9786096,203.6180206,6.690853063,0.493796867,2.15885752,0.199431553,3.1545178
L5532451,Thailand,0.78,539,-1.7421875,3.964135233,0,26.01924324,1,1051.759829,NA,1124323.54,1951233.023,3.898757078,102.6,316.2006228,13.98964354,1.971402086,2.65208126,0.592766159,4.192219565
L9404563,Thailand,0.78,30,0.0078125,4.382193129,0,27.9195385,0,147.9954971,4.778746686,1368968.533,1475257.519,4.175317275,178.9375,182.9984683,6.949720388,0.602204558,2.171262899,0.212846067,3.024876726
L2546210,Thailand,0.78,277,5.28125,3.96496449,0,25.29593849,1,530.9659533,NA,1163237.832,1597267.385,4.278364098,127.006689,264.3171978,17.3347927,3.366367189,2.813167475,0.748182649,4.555721225
L4894530,Thailand,0.78,534,3.1328125,3.389614896,0,25.95093727,0,970.3658629,4.072112686,1213354.178,1378099.948,5.307263645,142.021645,346.3004904,30.64598401,4.922121639,3.10811091,0.822113116,5.320128549
L4697550,Thailand,0.78,614,1.8046875,4.151115396,0,25.92114258,0,296.4033602,19.27864165,1535209.773,1923527.922,3.984499223,194.4642857,202.2179331,10.8982219,1.826792957,2.369941707,0.472229844,3.83683703
L4676670,Thailand,0.78,1521,-3.578125,4.007213389,0,22.03304863,0,541.675924,0.761640553,1134052.764,2211198.009,3.080191406,185.8584656,313.752438,25.0790969,3.777668238,3.095233247,0.781401644,5.092749687
L5192761,Thailand,0.78,5,-0.640625,NA,0,NA,0,142.3505902,48.55551039,1266659.376,1047958.738,2.10830808,38.075,132.1862117,14.27726491,1.973655881,2.676130073,0.504792081,4.155160537
L4485105,Thailand,0.78,101,-7.203125,4.26958864,0,27.78578377,1,45.14873785,NA,1360423.098,1611362.398,4.352750256,128.0309524,280.8502423,17.60593533,2.201792531,2.838026527,0.479841118,4.216744464
L2379335,Thailand,0.78,2,-0.3984375,4.510364226,0,28.12001228,0,45.14873785,55.67993816,1325582.386,1560657.117,3.997757847,122.8230769,240.646701,4.078875236,0.429245166,1.595667025,0.152173893,2.829589
L2604133,Thailand,0.78,171,-0.109375,3.232387102,0,26.53876495,0,427.0250801,41.66304234,1572337.115,1928364.898,4.000401647,163.5882353,188.4607042,2.249216847,0.044227268,1.289240361,0.022016634,0.406448674
L6073263,Thailand,0.78,385,-0.8046875,4.153308488,0,24.82687378,0,353.4918506,51.42484696,1237532.523,2255781.495,3.785898684,117.0357143,215.3080566,7.294457925,1.082635241,2.191529568,0.335194837,3.330394691
L5561062,Thailand,0.78,146,-0.1875,4.272268959,0,26.88603401,0,427.0250801,76.4954336,1604817.782,1832531.762,4.127047247,127.0478469,230.3366479,4.625819821,0.370642413,1.895749764,0.151857639,2.196567926
L5530478,Thailand,0.78,182,-0.265625,4.160179321,0,26.76057816,0,224.6015845,73.63946954,1586918.547,1798491.467,4.069848197,131.7509579,282.3435498,2.503922992,0.095324542,1.485693599,0.044317118,2.470247581
L6941148,Thailand,0.78,10,-0.2265625,4.31146665,0,27.21344948,0,580.0287546,9.792476991,1258667.138,961732.7527,4.6243324,99.91322314,211.6423513,11.99643841,1.815287201,2.4216644,0.483269597,3.903550021
L3597517,Thailand,0.78,261,-8.953125,4.124453691,0,26.00883484,1,182.4891599,NA,1301318.989,774172.1444,3.684250428,169.1410256,258.6773208,31.09344855,4.621714042,3.139233052,0.848370669,5.439661252
L5943714,Thailand,0.78,371,-5.328125,4.415855265,0,24.81150055,0,592.7303726,2.933451922,1161073.586,2041376.594,3.600145416,81.85714286,210.4292836,18.43537662,2.237653221,2.893662088,0.605662063,4.519897575
L6373707,Thailand,0.78,270,-2.8828125,4.022941196,0,26.48122406,1,224.6015845,NA,1515301.366,1828899.325,3.246209264,110.375,205.9701853,9.412466847,1.597258328,2.372519185,0.433392537,3.809218065
L6263889,Thailand,0.78,134,0.21875,4.374624207,0,27.22207451,0,583.1231892,8.099604065,1147740.214,1931102.348,4.45002297,165.6,272.1760839,11.450287,1.428903402,2.493816773,0.347771983,3.640272249
L9885316,Thailand,0.78,2,-0.078125,4.289306915,0,27.91162491,0,147.9954971,13.16527765,1366844.177,1498006.004,4.043973944,139.0285714,380.6950297,2.655168361,0.14562807,1.505394864,0.064084534,1.600865018
