study_area,station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
Ulu_Muda_FN_2015,FN10_2015,Malaysia,0.81,292,-7.1484375,3.126695682,0,24.65923691,0,119.0953865,0.345613356,1389692.171,684330.4025,11.67853465,1.925,5,38.70974195,4.802735931,3.19793986,0.899693534,5.767141121
Ulu_Muda_FN_2015,FN11_2015,Malaysia,0.81,343,-8.7421875,3.043497504,0,24.65923691,0,119.0953865,1.52842158,1390991.833,684621.2586,17.87126743,3.0265625,10.96296296,48.11074237,5.192938238,3.2589073,0.910960377,6.147511934
Ulu_Muda_FN_2015,FN12_2015,Malaysia,0.81,454,10.9609375,3.03157019,0,24.65923691,0,119.0953865,2.339141844,1392191.364,685254.5196,20.21913927,3.087109375,19.47,40.13248612,4.477668742,3.258105254,0.856673531,5.864947918
Ulu_Muda_FN_2015,FN13_2015,Malaysia,0.81,560,13.2890625,3.088809866,0,24.65923691,0,119.0953865,2.17607542,1393464.316,685171.0403,30.44215059,3.430989583,24.91919192,40.54268771,4.609120513,3.217364378,0.878689904,5.772935071
Ulu_Muda_FN_2015,FN14_2015,Malaysia,0.81,560,-6.2890625,3.007307347,0,24.65923691,0,119.0953865,1.313705441,1394256.859,684121.221,3.829715724,2.9234375,12.94339623,40.31276656,4.288211599,3.212906361,0.849107383,5.789343296
Ulu_Muda_FN_2015,FN16_2015,Malaysia,0.81,452,-6.7265625,3.011286127,0,24.65923691,1,119.0953865,NA,1393710.029,682885.9216,23.56301888,2.957421875,7,40.57716036,5.179088349,3.253285257,0.909955441,5.947882043
Ulu_Muda_FN_2015,FN17_2015,Malaysia,0.81,332,-6.1015625,3.104858304,0,24.65923691,0,119.0953865,0.234887399,1392283.045,683102.2347,6.133478717,2.39375,15.41346154,41.21415741,4.951895171,3.291752235,0.894199477,5.926364811
Ulu_Muda_FN_2015,FN18_2015,Malaysia,0.81,317,6,3.077035317,0,24.65923691,0,119.0953865,0.289739117,1391238.866,683205.9819,12.63940794,1.96875,9.943396226,41.52852311,5.058339271,3.272759866,0.895255269,5.913144324
Ulu_Muda_FN_2015,FN19_2015,Malaysia,0.81,305,1.1484375,3.092124144,0,24.65923691,1,119.0953865,NA,1389924.071,683101.3733,18.55805369,3.1640625,24.25490196,42.08168447,4.875472173,3.242986469,0.904224577,5.882144843
Ulu_Muda_FN_2015,FN2_2015,Malaysia,0.81,233,16.1171875,3.138220566,0,26.09998322,0,119.0953865,0.022354956,1383149.36,685805.15,12.71971744,2.8828125,5.488372093,33.65172821,4.333183942,3.208697277,0.858024754,5.561270137
Ulu_Muda_FN_2015,FN20_2015,Malaysia,0.81,314,-2.0546875,3.096238118,0,24.65923691,1,119.0953865,NA,1388672.266,682747.6745,22.26246074,3.1171875,8.244897959,43.48554919,5.451369438,3.276522722,0.916588759,6.02410141
Ulu_Muda_FN_2015,FN21_2015,Malaysia,0.81,301,5.328125,3.069877846,0,26.09998322,1,119.0953865,NA,1387169.752,682572.2347,12.63940794,1.96875,11.41176471,31.11366693,4.882967015,3.145090133,0.878866492,5.520705091
Ulu_Muda_FN_2015,FN22_2015,Malaysia,0.81,166,-8.15625,3.107012156,0,26.09998322,1,119.0953865,NA,1385865.871,683089.689,7.492012321,2.467708333,13.82857143,25.83659644,4.113238935,3.045072615,0.798453407,5.191169779
Ulu_Muda_FN_2015,FN24_2015,Malaysia,0.81,139,4.984375,3.6918901,0,26.09998322,1,119.0953865,NA,1383083.407,683039.2296,0,1,7.884615385,30.38847418,3.457959647,3.124184419,0.711670519,5.291710522
Ulu_Muda_FN_2015,FN25_2015,Malaysia,0.81,137,8.765625,3.558538071,0,26.09998322,1,119.0953865,NA,1381950.157,683062.537,0,1.84375,3,38.14908259,4.643737365,3.251159711,0.888630436,5.765922475
Ulu_Muda_FN_2015,FN26_2015,Malaysia,0.81,152,0.8046875,3.05819931,0,26.09998322,1,119.0953865,NA,1381761.013,681656.6476,0,1.125,4,40.70985391,5.549787116,3.25449547,0.916146773,5.945418897
Ulu_Muda_FN_2015,FN27_2015,Malaysia,0.81,140,-5.390625,3.056544576,0,26.09998322,0,119.0953865,0.021659987,1383061.864,681483.9852,0,1,4,40.76298046,5.134333084,3.231502551,0.899810288,5.795052444
Ulu_Muda_FN_2015,FN28_2015,Malaysia,0.81,155,-3.6015625,3.601260938,0,26.09998322,1,119.0953865,NA,1384765.884,681402.1805,22.75642288,2.50625,7.964285714,35.14009527,4.963931808,3.238441196,0.902011151,5.721050289
Ulu_Muda_FN_2015,FN29_2015,Malaysia,0.81,187,-6.1171875,3.592386622,0,26.09998322,1,119.0953865,NA,1386103.923,681514.7781,12.12526269,2.25,21.27272727,33.80200883,4.691734393,3.194281332,0.879155227,5.578895618
Ulu_Muda_FN_2015,FN3_2015,Malaysia,0.81,219,-9.5703125,3.154822272,0,26.09998322,0,119.0953865,0.423705069,1384456.716,685643.8903,9.081203913,2.6015625,21.84,30.42995332,4.196739929,3.132181077,0.851473533,5.351444126
Ulu_Muda_FN_2015,FN30_2015,Malaysia,0.81,299,-0.3984375,3.041419336,0,26.09998322,1,119.0953865,NA,1387621.744,681338.7302,16.54825198,2.329861111,18.33333333,38.58909049,4.897809814,3.241338385,0.876601413,5.766509065
Ulu_Muda_FN_2015,FN31_2015,Malaysia,0.81,317,0.828125,3.0918606,0,24.65923691,1,119.0953865,NA,1389193.204,681614.5326,6.133478717,2.587673611,11.21052632,46.87185508,4.652831715,3.281184903,0.882086675,6.070114912
Ulu_Muda_FN_2015,FN32_2015,Malaysia,0.81,309,-0.9921875,3.074083974,0,24.65923691,1,119.0953865,NA,1390202.183,681620.7162,44.09320014,3.328125,13.44642857,48.21902931,4.810408352,3.276412939,0.893555737,6.137885541
Ulu_Muda_FN_2015,FN33_2015,Malaysia,0.81,301,18.96875,3.08952009,0,24.65923691,1,119.0953865,NA,1391583.695,681676.0495,12.63940794,1.96875,5,40.97926432,4.514928396,3.241241886,0.841339326,5.837042043
Ulu_Muda_FN_2015,FN34_2015,Malaysia,0.81,293,-4.7890625,3.084078661,0,24.65923691,1,119.0953865,NA,1393131.983,681642.3733,12.63940794,2.01875,5.49122807,44.26250907,4.742936209,3.256452531,0.897045604,5.989223234
Ulu_Muda_FN_2015,FN35_2015,Malaysia,0.81,310,-2.7890625,3.076615024,0,24.65923691,0,119.0953865,0.285513149,1394142.855,681751.3706,12.71063102,1.96875,5,38.67523999,4.609211869,3.181078652,0.888046135,5.852460292
Ulu_Muda_FN_2015,FN36_2015,Malaysia,0.81,330,-1.015625,3.071773719,0,24.65923691,0,119.0953865,1.261501181,1395167.722,681600.4468,0.618478956,2.778645833,8.866666667,42.67516373,4.607167869,3.183849669,0.876794727,5.799517051
Ulu_Muda_FN_2015,FN38_2015,Malaysia,0.81,354,0.8046875,3.04589616,0,24.65923691,0,119.0953865,0.433188874,1394113.445,680734.9012,18.30837994,2.447916667,13.77777778,43.32698375,5.038110132,3.242122272,0.89091943,5.905175245
Ulu_Muda_FN_2015,FN39_2015,Malaysia,0.81,354,-6.7265625,3.030006573,0,24.65923691,0,119.0953865,0.205912696,1392770.452,679967.8015,0,1,3,41.14896483,5.147678382,3.19254441,0.88245214,5.839176884
Ulu_Muda_FN_2015,FN4_2015,Malaysia,0.81,176,-3.703125,3.159930983,0,26.09998322,1,119.0953865,NA,1381930.094,684559.0815,12.68327236,2.55,7.962962963,23.16636834,4.060779975,3.029133006,0.802365601,5.00469088
Ulu_Muda_FN_2015,FN40_2015,Malaysia,0.81,280,-3.234375,3.022069255,0,24.65923691,1,119.0953865,NA,1391525.421,680420.2866,0,1.75,25.94375,35.77985569,4.384744754,3.186828837,0.87401996,5.636507796
Ulu_Muda_FN_2015,FN41_2015,Malaysia,0.81,280,-0.84375,3.065269038,0,24.65923691,1,119.0953865,NA,1389885.351,679867.6738,11.67853465,2.01875,5.964285714,46.18669596,5.099395974,3.270269158,0.894346076,6.081802388
Ulu_Muda_FN_2015,FN42_2015,Malaysia,0.81,303,11.125,3.022841114,0,24.65923691,1,119.0953865,NA,1388622.778,680379.0971,6.195144936,2.063671875,10.21052632,44.49335203,4.812015796,3.26419995,0.886535307,5.99872548
Ulu_Muda_FN_2015,FN47_2015,Malaysia,0.81,156,8.1953125,3.087314692,0,26.09998322,1,119.0953865,NA,1381649.937,680332.2951,25.46560592,3.0546875,21.83636364,40.51162836,5.540727558,3.266891199,0.909015512,5.921900131
Ulu_Muda_FN_2015,FN48_2015,Malaysia,0.81,154,-2.765625,3.102276225,0,26.09998322,0,119.0953865,0.068566308,1381890.388,678126.8794,6.174363146,2.052083333,6.857142857,38.52897327,5.051320484,3.241902355,0.894012087,5.814074826
Ulu_Muda_FN_2015,FN49_2015,Malaysia,0.81,152,0.1015625,3.095811182,0,26.09998322,1,119.0953865,NA,1383106.358,678560.0974,18.62631289,2.765625,6.909090909,40.04020601,5.312058638,3.258084304,0.902663817,5.858671705
Ulu_Muda_FN_2015,FN5_2015,Malaysia,0.81,186,3.96875,3.104432843,0,26.09998322,1,119.0953865,NA,1383018.685,684531.7954,17.91119053,3.40625,9.25,33.04607422,4.231782332,3.176040772,0.840939061,5.521009416
Ulu_Muda_FN_2015,FN50_2015,Malaysia,0.81,152,-4.3203125,3.091756794,0,26.09998322,1,119.0953865,NA,1384121.666,678510.393,11.89116783,2.177083333,17.07142857,40.38076717,5.406144665,3.253681604,0.90857342,5.85607774
Ulu_Muda_FN_2015,FN51_2015,Malaysia,0.81,145,-0.5859375,3.11996995,0,26.09998322,0,119.0953865,0.187401575,1385683.335,678541.3704,0,1.125,6.914285714,34.85771422,4.78132753,3.239149737,0.867296654,5.627810263
Ulu_Muda_FN_2015,FN52_2015,Malaysia,0.81,167,-0.78125,3.621143914,0,26.09998322,0,119.0953865,0.121313508,1387151.51,678550.9051,18.54823374,2.9921875,14.85714286,33.39076887,4.448377703,3.188696492,0.864600508,5.533754816
Ulu_Muda_FN_2015,FN53_2015,Malaysia,0.81,169,-0.0703125,3.453982193,0,24.65923691,1,119.0953865,NA,1388343.855,678550.7857,0,1.84375,3.482142857,41.21937392,4.921757525,3.253028375,0.902167949,5.884768762
Ulu_Muda_FN_2015,FN55_2015,Malaysia,0.81,259,-7.3828125,3.096221807,0,24.65923691,0,119.0953865,0.013884217,1391119.613,678711.6405,NA,NA,NA,41.72947788,4.600712433,3.256151465,0.888575098,5.909365193
Ulu_Muda_FN_2015,FN59_2015,Malaysia,0.81,692,-7.1796875,2.999094471,0,24.65923691,0,119.0953865,2.802438981,1394870.593,677273.881,NA,NA,NA,43.84627031,4.932217734,3.281071521,0.906901427,6.036964863
Ulu_Muda_FN_2015,FN6_2015,Malaysia,0.81,184,17.0703125,3.161193897,0,26.09998322,1,119.0953865,NA,1384451.882,684548.7502,0,1,11.41964286,28.34021464,3.848130363,3.111183623,0.812071633,5.228227712
Ulu_Muda_FN_2015,FN60_2015,Malaysia,0.81,621,-4.59375,3.035954923,0,24.65923691,0,119.0953865,2.341445157,1394031.816,677981.4785,0,1,4.488888889,41.63064402,4.926114701,3.271612248,0.881749399,5.931477449
Ulu_Muda_FN_2015,FN61_2015,Malaysia,0.81,354,-1.609375,3.058035145,0,24.65923691,0,119.0953865,0.657084987,1392186.223,677634.5678,0,1.75,13.88679245,40.29359114,5.039404098,3.240318691,0.878208075,5.80169441
Ulu_Muda_FN_2015,FN63_2015,Malaysia,0.81,251,6.078125,3.148117045,0,24.65923691,1,119.0953865,NA,1390086.326,677407.8748,12.63940794,3,4.8,37.63440961,4.689096845,3.272419158,0.886849916,5.778612202
Ulu_Muda_FN_2015,FN64_2015,Malaysia,0.81,167,-2.40625,3.471644723,0,24.65923691,0,119.0953865,0.091905784,1388754.895,677287.5861,12.63940794,1.875,4,32.3581118,4.378069863,3.169437706,0.841246975,5.53247656
Ulu_Muda_FN_2015,FN65_2015,Malaysia,0.81,157,-0.3125,3.142422007,0,26.09998322,1,119.0953865,NA,1387733.711,677197.6155,0,1.84375,5,36.76496075,4.916402258,3.215260128,0.852707066,5.689935256
Ulu_Muda_FN_2015,FN67_2015,Malaysia,0.81,156,2.71875,3.089054021,0,26.09998322,1,119.0953865,NA,1384395.024,677179.3853,0,1.125,5.818181818,39.43910795,5.372915642,3.261094911,0.915371591,5.817278457
Ulu_Muda_FN_2015,FN7_2015,Malaysia,0.81,158,-3.515625,3.140286377,0,26.09998322,0,119.0953865,0.072173761,1386071.007,684538.385,12.63940794,1.96875,8.152173913,36.22467478,4.579768088,3.181359975,0.872036898,5.649713957
Ulu_Muda_FN_2015,FN73_2015,Malaysia,0.81,147,-0.421875,3.139248564,0,26.09998322,0,119.0953865,0.124618716,1386277.675,677345.6912,11.72190354,1.916666667,5.475,34.25048041,4.273868316,3.238547591,0.834365975,5.56133717
Ulu_Muda_FN_2015,FN74_2015,Malaysia,0.81,152,1.265625,3.163297567,0,26.09998322,1,119.0953865,NA,1387466.7,676062.7936,12.01453218,2.96875,3,34.67712668,3.919415546,3.175428028,0.813747282,5.493433848
Ulu_Muda_FN_2015,FN75_2015,Malaysia,0.81,160,0.2890625,3.172164949,0,24.65923691,1,119.0953865,NA,1388544.097,675829.8202,0,1,7.888888889,32.2107308,3.840742352,3.165065477,0.810060597,5.400986351
Ulu_Muda_FN_2015,FN76_2015,Malaysia,0.81,247,-4.046875,3.132773071,0,24.65923691,1,119.0953865,NA,1390059.663,675894.7436,0,1,4,44.76282803,4.711966293,3.248641381,0.879961449,6.045363026
Ulu_Muda_FN_2015,FN78_2015,Malaysia,0.81,423,-0.375,3.063426044,0,24.65923691,0,119.0953865,0.621941512,1392693.999,676186.2701,0,1,6.490740741,39.72085214,4.109102829,3.141947834,0.77602252,5.621431367
Ulu_Muda_FN_2015,FN79_2015,Malaysia,0.81,664,6.2109375,2.996558111,0,24.65923691,0,119.0953865,1.662382365,1393771.325,676117.4882,0,1,5,45.95098571,5.310601639,3.208315401,0.896002634,5.919232102
Kerinci_main,Kerinci_01A_SE_SD_29,Indonesia,0.72,499,-2.4609375,2.236607737,0,24.17894363,0,13653.96181,12.76632978,1424246.765,-156388.1878,0,1.50625,5.846153846,37.67049577,4.874033832,3.26345964,0.888413076,5.788843546
Kerinci_main,Kerinci_01B_NE_SD_44,Indonesia,0.72,340,13.28125,2.29057672,0,24.17894363,0,13653.96181,13.24875721,1427166.877,-154364.3455,12.02290747,2.21875,4.846153846,42.23262103,4.66910327,3.202125456,0.869508856,5.837598776
Kerinci_main,Kerinci_01C_SW_SD_41,Indonesia,0.72,314,12.7109375,2.293479461,0,24.17894363,0,13653.96181,11.19793074,1427976.374,-156268.5392,0,1.96875,5.232142857,38.70810112,4.509202339,3.202973733,0.863888916,5.685332067
Kerinci_main,Kerinci_02A_SE_SD_20,Indonesia,0.72,565,-9.7734375,2.169327361,0,24.17894363,0,13653.96181,10.68163562,1423353.762,-159937.0908,4.690362369,2.85,17.28571429,39.25764723,5.247261571,3.25668133,0.895789813,5.864012213
Kerinci_main,Kerinci_02B_NW_SD_25,Indonesia,0.72,503,2.4609375,2.225638052,0,24.17894363,0,13653.96181,11.33465799,1424820.875,-157749.6705,13.99751086,2.6015625,6.230769231,35.96931717,5.440753623,3.254466545,0.91732276,5.740198278
Kerinci_main,Kerinci_02B_SE_SD_23,Indonesia,0.72,442,-10.9765625,2.231889381,0,24.17894363,0,13653.96181,7.887182958,1426578.311,-160781.0571,5.872974507,2.8390625,6.916666667,34.12854836,4.917733854,3.25175695,0.889403548,5.584198864
Kerinci_main,Kerinci_02C_NW_SD_43,Indonesia,0.72,298,7.265625,2.19447225,0,24.17894363,0,13653.96181,8.368457012,1428773.761,-159010.6202,17.36164482,2.609375,13.66666667,42.01825741,4.930025557,3.267531216,0.878599447,5.952141202
Kerinci_main,Kerinci_02C_SE_SD_34,Indonesia,0.72,300,6.328125,2.112773114,0,24.17894363,0,13653.96181,7.179045416,1429623.569,-159986.7599,14.85149558,2.25,15.33333333,35.04582768,4.411187252,3.195120041,0.831173934,5.511674541
Kerinci_main,Kerinci_03B_SE_SD_24,Indonesia,0.72,398,10.5546875,2.131276696,0,24.17894363,0,13653.96181,5.40286354,1427216.522,-163616.3734,19.68556187,3.0515625,6,33.30834023,5.080939979,3.187325476,0.867611559,5.526772318
Kerinci_main,Kerinci_04B_NW_SD_26,Indonesia,0.72,461,7.78125,2.149767804,0,24.17894363,0,13653.96181,5.795845125,1425395.889,-165249.427,16.9971046,1.69921875,15.80357143,40.4605885,5.355326989,3.286579645,0.887357986,5.7982463
Kerinci_main,Kerinci_04C_SE_SD_17,Indonesia,0.72,441,1.578125,2.13034928,0,24.17894363,0,13653.96181,2.308511082,1429517.819,-165739.7634,16.41570044,3.184895833,6.923076923,27.6888625,4.251365453,3.058280489,0.754229682,5.102294396
Kerinci_main,Kerinci_05A_NW_SD_40,Indonesia,0.72,565,7.09375,2.17742786,0,22.16215324,0,13653.96181,6.452307076,1422054.745,-167960.0626,0,1.96875,4.909090909,33.86842934,4.836672902,3.130226326,0.835063021,5.450068549
Kerinci_main,Kerinci_05B_SW_SD_30,Indonesia,0.72,533,-5.640625,2.946227135,0,22.16215324,0,13653.96181,2.935626129,1425249.931,-169624.3832,17.79353539,2.8328125,5,20.61088589,2.552010818,2.811497302,0.569798294,4.413762822
Kerinci_main,Kerinci_05C_NW_SD_15,Indonesia,0.72,604,-1.8828125,2.179047862,0,23.05393028,1,13653.96181,NA,1430911.445,-169106.7027,0,1.96875,6.9375,42.58065173,5.259986459,3.17024395,0.868275483,5.881413969
Kerinci_main,Kerinci_05D_SW_SD_13,Indonesia,0.72,593,2.3125,2.225951607,0,23.05393028,1,13653.96181,NA,1431249.82,-170276.6137,12.91389138,2.981770833,13.2,40.48313157,4.742524566,3.188574415,0.815596073,5.704739311
Kerinci_main,Kerinci_05E_NW_SD_33,Indonesia,0.72,363,0.03125,2.27569143,0,23.05393028,1,13653.96181,NA,1435086.213,-169126.2582,13.95319361,2.41875,5.9375,18.97309303,3.089546272,2.792840298,0.673909169,4.476368073
Kerinci_frag1,Kerinci_05F_NE_SD_01,Indonesia,0.72,343,2.96875,2.156023569,0,23.05393028,1,13653.96181,NA,1440518.199,-169259.1959,4.785257607,3.247395833,7,8.87413919,1.593050746,1.890345896,0.318953021,3.292713666
Kerinci_main,Kerinci_05F_SE_SD_02,Indonesia,0.72,399,1.578125,2.114392672,0,23.05393028,1,13653.96181,NA,1440211.504,-170895.0439,12.66787214,2.6640625,5.866666667,32.81279835,4.926107356,3.079496303,0.83540457,5.348230013
Kerinci_main,Kerinci_06A_NW_SD_36,Indonesia,0.72,612,2.03125,2.233768512,0,22.16215324,1,13653.96181,NA,1429219.96,-171551.2007,12.38313281,2.2640625,10.14285714,26.29167872,3.246819842,2.864230022,0.62150135,4.767938305
Kerinci_main,Kerinci_06B_SE_SD_31,Indonesia,0.72,582,4.21875,2.191182857,0,23.05393028,1,13653.96181,NA,1432735.622,-171289.0537,10.86818666,1.625,8.8,41.18741637,4.948883102,3.237834111,0.835672605,5.811180017
Kerinci_main,Kerinci_06C_NE_SD_03,Indonesia,0.72,432,5.4375,3.126113484,0,23.05393028,1,13653.96181,NA,1436360.745,-172140.2167,12.33387048,2.4765625,6.232142857,20.96113859,3.511523071,2.735424711,0.664092335,4.55781372
Kerinci_main,Kerinci_06D_NW_SD_09,Indonesia,0.72,432,1.4921875,2.210930923,0,23.05393028,1,13653.96181,NA,1438812.655,-172009.1581,18.02862691,3.059895833,10.07692308,30.2182471,3.143368195,2.949258308,0.652335425,4.936387048
Kerinci_main,Kerinci_06D_SW_SD_06,Indonesia,0.72,467,-3.09375,2.241354914,0,23.05393028,1,13653.96181,NA,1438455.232,-173094.9635,21.68200308,3.0234375,19.60714286,34.0701529,3.080485438,2.953548099,0.680027242,5.107896627
Kerinci_main,Kerinci_07B_NE_SD_08,Indonesia,0.72,558,-2.4765625,2.277645302,0,23.05393028,1,13653.96181,NA,1437317.308,-175040.2223,9.009664049,1.583333333,9.714285714,29.75156173,3.158109551,2.897704558,0.656968488,4.918151583
Kerinci_main,Kerinci_07B_SE_SD_04,Indonesia,0.72,705,5.9921875,2.299838652,0,23.05393028,1,13653.96181,NA,1436317.972,-177182.6019,12.68160528,2.109375,9.178571429,29.0664743,3.097917191,2.852310393,0.587112694,4.816914038
Kerinci_main,Kerinci_07C_NE_SD_05,Indonesia,0.72,538,-3.1015625,2.218734648,0,23.05393028,1,13653.96181,NA,1440280.516,-175008.6197,12.63988771,1.875,3,24.20499148,3.330803323,2.886718735,0.716755764,4.802788832
Kerinci_main,Kerinci_07C_NW_SD_12,Indonesia,0.72,550,8.859375,2.231212438,0,23.05393028,1,13653.96181,NA,1439175.381,-174381.75,NA,NA,NA,24.03413611,3.607188312,2.939298461,0.798339794,4.921385931
Kerinci_main,Kerinci_08A_SE_SD_10,Indonesia,0.72,908,-4.4609375,2.305368363,0,23.05393028,1,13653.96181,NA,1434236.436,-180256.7122,14.77706298,2.359375,10.69230769,22.2096956,3.592552685,2.763377605,0.630765801,4.568954049
Kerinci_main,Kerinci_08B_SE_SD_07,Indonesia,0.72,968,2.3671875,2.25345495,0,23.05393028,1,13653.96181,NA,1436605.2,-180878.8444,0,1.125,3.923076923,22.62806887,2.737282926,2.565459203,0.53445836,4.34855971
Kerinci_main,Kerinci_08E_SW_SD_53,Indonesia,0.72,656,-0.03125,2.18614447,0,23.05393028,0,13653.96181,1.953300952,1444593.833,-180613.8909,16.53707467,2.8515625,7.944444444,21.25650863,2.82684058,2.843839597,0.614753488,4.49179188
Kerinci_main,Kerinci_09A_NW_SD_47,Indonesia,0.72,704,0.3203125,2.181206075,0,23.05393028,0,13653.96181,1.613588302,1444899.041,-181313.6487,17.74720415,2.25,11.4,28.12819927,3.540850456,2.894383706,0.725146022,5.019383915
Kerinci_main,Kerinci_09A_NW_SD_54,Indonesia,0.72,753,-5.2265625,2.179800436,0,23.05393028,0,13653.96181,1.313871782,1444812.979,-181720.0783,6.122120934,2.34375,27.95,27.18458916,3.671007093,2.81897498,0.731177426,4.921348721
Kerinci_main,Kerinci_09A_SE_SD_44TKA,Indonesia,0.72,683,-0.1328125,2.188003091,0,23.05393028,1,13653.96181,NA,1446986.94,-183573.3385,31.66876615,3.894270833,10.45,25.47281077,3.641395458,2.894903352,0.745733102,4.937196522
Kerinci_main,Kerinci_09A_SE_SD_57,Indonesia,0.72,683,-0.1328125,2.188003091,0,23.05393028,1,13653.96181,NA,1446611.306,-184097.0086,1.008095297,2.747395833,17.46666667,27.35645452,3.827896482,2.987251132,0.777371133,5.092723211
Kerinci_main,Kerinci_09A_SW_SD_46,Indonesia,0.72,789,-4.6640625,2.172939895,0,23.05393028,0,13653.96181,0.596416549,1444910.773,-183058.215,18.61432317,3.6078125,11.7,34.99131885,4.040600561,3.187953207,0.818361919,5.437290218
Kerinci_main,Kerinci_09A_SW_SD_56,Indonesia,0.72,722,5.2578125,2.179338243,0,23.05393028,0,13653.96181,0.632984571,1445552.778,-183360.4589,60.54135795,3.789453125,17.53333333,32.35899612,3.965569199,3.111718866,0.797605041,5.29789808
Kerinci_main,Kerinci_09AA_NE_SD_50,Indonesia,0.72,800,0.140625,2.179284919,0,23.05393028,0,13653.96181,0.500601135,1444162.84,-182277.2235,22.60364168,3.1,8.6,26.10830723,3.869603834,2.923798836,0.802913742,5.001004369
Kerinci_main,Kerinci_09AA_NE_SD_55,Indonesia,0.72,800,0.140625,2.179284919,0,23.05393028,0,13653.96181,0.355717316,1444026.532,-182331.406,37.3059028,2.872395833,13.37037037,21.57539508,3.972079989,2.898432122,0.813175154,4.841179248
Kerinci_main,Kerinci_09AA_SE_SD_48,Indonesia,0.72,815,11.0390625,2.175811473,0,23.05393028,1,13653.96181,NA,1444268.588,-184119.3888,15.60212774,2.40625,16.03448276,33.42630258,3.788277091,3.223596939,0.794369692,5.427929735
Kerinci_main,Kerinci_10A_NE_SD_45,Indonesia,0.72,659,-1.1328125,2.2023174,0,23.05393028,1,13653.96181,NA,1447339.548,-184748.3549,26.49975377,3.44375,8.222222222,19.44460704,3.550521757,2.669517482,0.713158447,4.53135568
Kerinci_main,Kerinci_10B_NW_SD_43TKA,Indonesia,0.72,607,-2.4921875,2.237578067,0,23.05393028,1,13653.96181,NA,1448778.42,-185182.619,15.1026333,3.1515625,7.225,17.20992522,2.665617824,2.620910055,0.604930919,4.316815125
