station,lat,long,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L4190260,11.5895192,104.8446107,Cambodia,20,0.119044222,-0.0625,12744.68359,4.105329058,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,2553.178139,69.06157343,1993,1799902.761,1308446.423,2.253503958,60.84615385,166.8143994,2.611938736,0.029615471,0.289713005,1.481284189,0.083654534,2.517360897
L5230512,11.558124,104.930778,Cambodia,20,0.24407202,0.3203125,15757.58691,4.197489711,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,2553.178139,78.79117985,1993,1809637.07,1305309.571,1.910762266,27.32307692,138.2205593,7.931780382,0.064629056,1.159979165,2.072222676,0.335515976,3.59535972
L1320023,10.6089818,103.510952,Cambodia,1,0.936304748,-0.6640625,NA,NA,0,27.34546661,7.300065517,0.711195409,0.002090708,32.44189835,22.17740059,10.26449966,27.06951904,26.8576622,28.31990051,26.77212334,3366.000488,145.5709991,5.337029934,0.796383917,1786.410034,100.1939163,672.1190186,170.1676331,160.5870972,191.4810028,135.8829956,0.11251691,139.9120026,171.1277618,178.1316986,162.3520813,1.328859329,2.276439905,0.360601991,0.497764945,2.190719128,0.477661699,1.214806437,0.715256155,0,0.163796004,1.210739713,2016,1655841.341,1192428.577,3.623242433,134.6923077,261.2896435,5.127359208,0.040586673,0.494362331,2.075792575,0.173216534,3.041191934
L1437433,12.5070941,106.0252267,Cambodia,21,0.443273991,-0.40625,11025.86719,4.042412757,0,27.34901619,9.665582657,0.603160262,0.004367049,35.45159912,19.42670059,16.02490044,27.3477459,26.20698929,29.11578941,25.64102364,1756,70.49140167,1.279510021,0.765651464,859.9331055,36.8327713,376.519165,104.9666672,166.1545715,195.5899963,146.3350067,0.097841747,150.7173004,172.3817749,186.224762,160.6707764,0.903945625,1.515594006,0.198783994,0.541763306,1.456797361,0.252872139,0.706336558,0.581870377,0,128.2679504,7.481349936,2018,1926450.994,1418194.998,4.989433414,209.609375,234.1134211,3.60359157,0.031960158,0.327028197,1.706869242,0.123680603,2.73815787
L3164656,12.4050176,107.2904205,Cambodia,918,2.944079876,2.7265625,7660.488281,3.884256453,0,22.49633217,10.10381508,0.628061593,0.003882304,30.68059921,14.59329987,16.08729935,22.53086472,21.44713783,24.03022003,20.95707321,2202,83.36589813,1.094580054,0.729624867,1046.420776,52.05656815,508.0305786,112.5930328,159.7736206,190.0209961,138.4589996,0.103384271,145.353302,167.5102234,180.5602264,154.6799164,1.044461846,1.631548047,0.233944997,0.487640649,1.608582735,0.332818538,0.899178386,0.640617967,0,7605.481972,4.859647078,2017,2068191.997,1414008.088,5.73190757,275.5106732,288.4352613,3.38675276,0.035638794,0.41047632,1.776698518,0.108220748,2.685614849
L4373785,11.5809954,104.8641104,Cambodia,17,0.203266636,0.03125,16432.94141,4.215715307,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,2553.178139,71.34889822,1993,1802111.98,1307576.386,2.541305176,109.3163842,146.9022228,4.24172891,0.055790564,0.681768943,1.798821406,0.207372175,2.935331628
L4342866,11.5942228,104.8441888,Cambodia,19,0.151270464,-0.0078125,12276.36328,4.089069732,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,2553.178139,68.70215116,1993,1799833.478,1308974.989,2.651291625,64.68202765,209.9100293,2.312807723,0.016794503,0.105292145,1.425389507,0.038625742,2.406511347
L2041802,13.0221193,104.4429016,Cambodia,28,0.153686777,0,19394.63281,4.287681562,0,27.44736481,9.093511581,0.575334787,0.005115039,34.83229828,19.02669907,15.80560017,27.47593498,26.07256126,29.33275032,25.27641869,1287.000122,61.80120087,0.591753006,0.76029563,639.4346924,28.95027733,274.3731689,75.80980682,165.2494202,197.3899994,134.3820038,0.12104363,142.2700806,181.2194672,182.865387,170.5690765,0.805807173,1.437226057,0.184692994,0.533112407,1.304285526,0.239935309,0.623226285,0.51936394,0,313.0290988,0.578058358,2016,1748296.152,1467947.686,5.007592166,246.8742394,242.2294833,2.213830642,0.00675071,0.057634187,1.345409937,0.025166222,0.303418149
L4955523,11.384336,104.698238,Cambodia,37,0.306826532,0.3515625,11764.11816,4.070559378,0,27.60622787,8.029927254,0.639534175,0.00317886,34.02259827,21.4666996,12.55589962,27.50207329,26.66173553,28.85318375,26.31663132,1304.000244,57.13570023,1.466369987,0.665541172,608.7003174,47.8325882,294.2893982,135.2210388,171.8099823,201.2259979,152.7859955,0.09460035,155.8191528,181.4790039,189.3216858,169.4627686,0.857385993,1.417803049,0.231737003,0.450527877,1.296682954,0.317593604,0.695073068,0.673117876,0,353.9232665,62.23617434,1993,1784582.717,1284631.996,3.419866716,110.4140625,235.2400515,3.355667591,0.017548442,0.151393077,1.682788642,0.068559949,2.64457283
L5744339,11.4998953,104.9256711,Cambodia,9,0.179003909,-0.0859375,14704.9668,4.167464048,0,27.73534012,8.088040352,0.638583302,0.003273347,34.13230133,21.4666996,12.66559982,27.5423851,26.97438431,29.00329971,26.39063454,1339.000366,58.19409943,1.651149988,0.659267783,613.1386108,49.20508957,297.0739441,150.2093658,171.9510651,201.2619934,153.9889984,0.093082301,156.7944641,183.7960815,189.3976135,168.8509216,0.862713933,1.427767992,0.230040997,0.454560459,1.29872787,0.308317393,0.68403101,0.698174655,0,83.45117614,79.31078777,2016,1809346.299,1298715.681,3.204764227,154.1375,167.9592562,2.891434954,0.024724719,0.183981283,1.459993045,0.078020293,2.458223164
L3846527,13.9051891,103.9382601,Cambodia,67,0.637321472,0.109375,4112.159668,3.614069969,0,27.04289246,9.948919296,0.564480901,0.005784654,35.15159988,17.52669907,17.62490082,27.38367271,25.52743912,29.1070919,24.52241516,1414,68.60780334,0.243972003,0.813846886,728.0134277,25.85877037,260.5338135,56.94527054,163.9424744,198.1600037,127.1159973,0.137353227,135.769455,183.2141571,185.3088531,172.5662231,0.802896619,1.491008043,0.173498005,0.581137419,1.351894617,0.212794766,0.552514434,0.440892696,0,5030.117777,12.69548805,2017,1688152.276,1564741.184,4.38534156,194.1636364,317.7068135,2.431035396,0.012403348,0.069010878,1.481009804,0.03309957,2.272347985
L4225511,11.649042,105.018568,Cambodia,11,0.156256944,-0.0859375,14491.13379,4.161102366,0,27.80958366,8.271938324,0.6337533,0.003426686,34.43230057,21.37999916,13.05230045,27.59932709,27.11494637,29.19971848,26.45830345,1390.000122,59.22999954,1.421139956,0.671177804,629.0098877,44.03688049,308.6618347,142.555954,172.4520264,201.6349945,154.8809967,0.092377558,157.2630005,184.190918,189.829071,169.0890045,0.864764273,1.433065057,0.217671007,0.470421374,1.304084301,0.290292621,0.683151901,0.681052327,0,313.0290988,74.1754897,2016,1818966.209,1315985.989,4.216311076,239.1299407,310.7363464,4.953624337,0.052865325,0.466097061,1.903295441,0.185170547,2.319078659
L1110389,13.1771084,103.5502625,Cambodia,15,0.218006819,-0.3125,1979.766846,3.296614047,0,27.37223625,9.32582283,0.568581879,0.005381772,35.04190063,18.63999939,16.40189934,27.34265709,25.94906616,29.29327774,25.04065323,1210.000122,51.90539932,0.406955987,0.712299109,564.6217041,29.83554649,267.1501465,88.25148773,161.8894958,194.2599945,126.9169998,0.133058876,138.100235,180.0318451,179.2443848,170.560379,0.792434335,1.323920012,0.191624999,0.508262098,1.239675045,0.247706383,0.603717029,0.560233653,1,2904.057204,NA,1993,1649136.952,1481042.323,4.447448768,228.0675325,201.6279675,2.750637816,0.025770752,0.143765475,1.487905115,0.063911338,2.503350804
L4054662,10.6284363,104.1695238,Cambodia,8,0.19965522,-0.4296875,4969.658691,3.696326563,0,27.10101318,6.957401752,0.694261432,0.002267413,31.9612999,21.94000053,10.02130032,27.09127998,26.42788506,28.05139542,26.22634697,2155,81.32550049,4.351170063,0.620209396,964.5402832,106.4973907,487.5632935,157.0109863,164.5355072,194.7149963,145.0209961,0.100888915,147.5011597,174.8073883,182.0273895,164.8198395,1.102872491,1.637732029,0.366614997,0.380134791,1.565662503,0.49105978,1.046799064,0.712962925,0,1551.568786,3.205665127,1993,1729026.311,1197202.045,2.377422687,57.22727273,206.0961859,4.312929854,0.042168286,0.550054622,1.834398654,0.169285086,2.520635769
L3891059,11.6578762,104.8712718,Cambodia,1,0.486017197,-0.3671875,13978.93066,4.145473951,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,2553.178139,67.1227414,1993,1802541.209,1316282.527,3.134245625,173.092437,242.2557245,2.648461043,0.024462281,0.212833043,1.327384389,0.070199926,0.745457516
L6651966,11.4965,104.9257,Cambodia,9,0.179003909,-0.0859375,14704.9668,4.167464048,0,27.73534012,8.088040352,0.638583302,0.003273347,34.13230133,21.4666996,12.66559982,27.5423851,26.97438431,29.00329971,26.39063454,1339.000366,58.19409943,1.651149988,0.659267783,613.1386108,49.20508957,297.0739441,150.2093658,171.9510651,201.2619934,153.9889984,0.093082301,156.7944641,183.7960815,189.3976135,168.8509216,0.862713933,1.427767992,0.230040997,0.454560459,1.29872787,0.308317393,0.68403101,0.698174655,0,83.45117614,78.93470144,2016,1809365.648,1298332.729,3.514428241,135.0233871,242.6207644,2.573194633,0.021963386,0.136370669,1.387093481,0.057827495,2.429044488
L6818652,11.5151366,104.9593174,Cambodia,2,0.262644649,0.0859375,12207.79199,4.086637121,0,27.78927422,8.229826927,0.63099587,0.003425607,34.42259979,21.37999916,13.04259968,27.62983513,27.03610039,29.14709663,26.40917397,1363,58.85210037,1.421249986,0.675878823,628.9417114,45.06174088,296.6887512,143.3944702,172.4762115,201.8370056,153.6269989,0.093935244,156.5980072,184.7216949,189.9666138,170.0360718,0.861233354,1.434116006,0.220670998,0.468321055,1.309015512,0.294451684,0.670113444,0.688755691,0,83.45117614,80.81450225,2016,1813017.958,1300593.469,3.345674718,82.03921569,253.6987082,3.642147673,0.03106963,0.287454428,1.688287307,0.117644468,2.717456563
L4129597,13.4653609,103.894819,Cambodia,21,0.383040875,-0.4765625,11663.32031,4.066822203,0,27.17193794,9.393886566,0.56447202,0.005685095,34.7419014,18.10000038,16.64189911,27.3287468,25.71445084,29.17080307,24.67719269,1323,58.01800156,0.177424997,0.7783373,660.2114258,22.3486824,228.1495972,107.4803314,163.3101349,196.1900024,128.779007,0.131236762,138.3373108,181.2688446,184.1663055,169.25177,0.800075173,1.38893199,0.175861001,0.557103813,1.31176281,0.217906386,0.516216815,0.584477842,1,137.9855029,NA,1993,1685634.101,1515082.733,2.857974238,65.81818182,150.2789628,7.606311293,0.088411841,1.438652789,2.189172615,0.421596591,3.514796228
L7016655,12.241794,105.104118,Cambodia,12,0.329058915,-0.25,11852.03711,4.073793003,0,27.75872231,8.737373352,0.612066567,0.004071261,34.84189987,20.56669998,14.27519989,27.68070412,26.7309761,29.41781998,26.16051483,1750,69.22250366,1.671579957,0.718228281,801.4891968,42.27141953,370.1818848,108.3578796,170.8705902,200.4900055,150.4649963,0.097917654,153.2610016,181.5900726,190.8061523,169.5977631,0.92851001,1.513358951,0.215700001,0.50251925,1.425858259,0.284945995,0.720730901,0.603399813,0,313.0290988,19.77025329,2016,1825514.118,1383309.783,2.146731233,42.1125,149.8724126,5.687975245,0.035313931,0.427484206,1.916934219,0.192567723,3.009488829
L7011020,12.296449,105.117829,Cambodia,43,0.538138986,0.78125,18024.22461,4.255856591,0,27.75872231,8.737373352,0.612066567,0.004071261,34.84189987,20.56669998,14.27519989,27.68070412,26.7309761,29.41781998,26.16051483,1750,69.22250366,1.671579957,0.718228281,801.4891968,42.27141953,370.1818848,108.3578796,170.8705902,200.4900055,150.4649963,0.097917654,153.2610016,181.5900726,190.8061523,169.5977631,0.92851001,1.513358951,0.215700001,0.50251925,1.425858259,0.284945995,0.720730901,0.603399813,0,313.0290988,16.79610415,2016,1826754.779,1389548.583,2.008586552,64.61388889,146.8073558,4.914663273,0.031976582,0.349849782,2.032470988,0.152138661,2.997032033
L7115394,11.4850652,104.9785605,Cambodia,2,0.283007652,-0.0234375,12354.76465,4.091834477,0,27.73534012,8.088040352,0.638583302,0.003273347,34.13230133,21.4666996,12.66559982,27.5423851,26.97438431,29.00329971,26.39063454,1339.000366,58.19409943,1.651149988,0.659267783,613.1386108,49.20508957,297.0739441,150.2093658,171.9510651,201.2619934,153.9889984,0.093082301,156.7944641,183.7960815,189.3976135,168.8509216,0.862713933,1.427767992,0.230040997,0.454560459,1.29872787,0.308317393,0.68403101,0.698174655,0,83.45117614,77.4490507,2016,1815303.094,1297290.587,3.746113355,92.02745098,189.9703485,2.317602791,0.016551317,0.093757539,1.33699177,0.035126816,2.412958582
L1267663,13.6112866,104.1442108,Cambodia,350,4.709705353,2.4453125,2029.671143,3.307425677,0,26.32162476,9.624559402,0.565322518,0.00554025,34.15159988,17.12669945,17.02490044,26.49166107,24.91024208,28.32996559,23.94482994,1382.999878,64.39360046,0.199635997,0.789243817,699.439209,24.501194,252.0068054,93.22236633,163.7662506,197.2799988,128.802002,0.132297248,137.5401611,181.9543915,184.8591614,169.4152374,0.815380752,1.457173944,0.175615996,0.560213387,1.34422183,0.222048387,0.559727967,0.55564791,1,375.338466,NA,1993,1712323.782,1532742.802,4.799647541,183.6160714,286.9811384,9.806004454,0.110724309,1.977111735,2.375293838,0.474408053,3.780503932
L3517470,11.3299263,104.0638733,Cambodia,705,4.36179924,-0.1953125,4961.011719,3.695570253,0,25.71705055,7.871011734,0.667889535,0.002570647,31.5515995,19.76670074,11.78489971,25.59756088,24.95401955,26.82859993,24.8020649,1960.000244,71.93009949,2.812370062,0.658418119,882.8322754,74.4079895,461.8388062,137.3806152,165.1518402,195.6260071,140.9459991,0.109310463,144.08992,175.6419983,182.8777618,166.8757629,1.029824018,1.554206014,0.306652009,0.429741114,1.507078767,0.400962681,0.964553297,0.669798076,1,353.9232665,NA,1993,1714323.296,1275708.427,3.342529577,127.0909091,306.5454866,19.97187597,0.052223399,1.504630871,2.9727546,0.462537663,4.417139201
L2114198,12.2333259,105.0924683,Cambodia,18,0.128721669,-0.0859375,13425.51172,4.127930848,0,27.75872231,8.737373352,0.612066567,0.004071261,34.84189987,20.56669998,14.27519989,27.68070412,26.7309761,29.41781998,26.16051483,1750,69.22250366,1.671579957,0.718228281,801.4891968,42.27141953,370.1818848,108.3578796,170.8705902,200.4900055,150.4649963,0.097917654,153.2610016,181.5900726,190.8061523,169.5977631,0.92851001,1.513358951,0.215700001,0.50251925,1.425858259,0.284945995,0.720730901,0.603399813,0,313.0290988,19.74612032,2016,1824264.211,1382295.17,3.368087215,140.9047619,212.2008328,2.307668141,0.009776573,0.066828766,1.272433568,0.029906273,2.402559214
L3846512,12.5735275,106.0257483,Cambodia,26,0.326344132,-0.28125,13442.63574,4.128484431,0,27.34901619,9.665582657,0.603160262,0.004367049,35.45159912,19.42670059,16.02490044,27.3477459,26.20698929,29.11578941,25.64102364,1756,70.49140167,1.279510021,0.765651464,859.9331055,36.8327713,376.519165,104.9666672,166.1545715,195.5899963,146.3350067,0.097841747,150.7173004,172.3817749,186.224762,160.6707764,0.903945625,1.515594006,0.198783994,0.541763306,1.456797361,0.252872139,0.706336558,0.581870377,0,128.2679504,4.418115715,2018,1926131.039,1425720.533,4.849092154,169.7556818,255.8160275,5.770526586,0.04724356,0.639087829,1.972810594,0.226290475,3.065469661
L3491985,14.0870988,105.3143882,Cambodia,100,0.682565212,-0.1171875,4951.102539,3.694701921,0,26.83613968,9.337046623,0.558512628,0.005091485,34.77099991,18.05330086,16.71769905,26.78966141,25.43493843,28.88375473,24.79475403,1845.000122,89.89589691,0.568867981,0.882626712,1020.441284,23.49892807,319.4462891,75.00074005,161.6261749,198.0099945,126.0029984,0.134784818,134.9715424,176.4930725,183.7946167,165.1477661,0.904855251,1.736435056,0.162633002,0.624238729,1.604035974,0.209330454,0.632467091,0.503513277,1,1908.727374,NA,2016,1838503.917,1592769.272,4.910696201,205.5822981,361.6926981,12.5694345,0.037802605,0.801146189,2.699964015,0.266818106,3.723550527
L2041803,13.9143,104.5544,Cambodia,93,0.515936077,0.765625,4472.833008,3.650582684,0,27.10450363,9.572977066,0.565290987,0.005396596,34.9612999,18.02669907,16.93460083,27.32379913,25.76074219,29.13673782,24.8221302,1583.999878,78.34079742,0.362073004,0.850586057,848.2258301,23.68920898,272.8842773,80.35438538,163.3673859,198.7700043,127.4759979,0.135273531,135.6027679,181.7207642,185.1157684,168.3686218,0.843819737,1.603494048,0.161675006,0.602274179,1.457754254,0.209401384,0.572572052,0.511590302,1,4114.284962,NA,1993,1755823.27,1569004.241,6.110875865,211.6993802,268.2370915,12.31339413,0.020490091,0.464832832,2.65447515,0.200335458,3.564056835
L3734044,12.1829921,106.9711304,Cambodia,261,4.580090523,-0.3671875,27468.00586,4.438827131,0,25.67113113,9.608236313,0.628059089,0.003905793,33.45159912,18.15329933,15.29829979,25.7105732,24.92425728,27.22311211,24.11691475,2156.999512,84.5007019,1.234609962,0.754075587,1039.03894,42.94900131,442.6175842,124.0773926,162.3473663,191.4889984,145.0070038,0.096467979,149.8367767,172.3373108,182.2607727,156.2012329,1.00747323,1.652258992,0.211091995,0.52202338,1.587361097,0.281802297,0.780021131,0.636722803,1,2937.661078,NA,2016,2033838.987,1386843.093,5.123239406,185.5941558,294.5507909,25.02435691,0.137586901,4.293121184,3.002325326,0.742912496,5.104990698
