"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L8461439",0,0,0,0,"0",0,0,0,130
"L8655300",0,0,0,0,"0",0,0,0,130
"L12131636",0,0,0,0,"0",0,0,0,130
"L5849172",0,0,0,0,"0",0,0,0,130
"L10271461",0,0,0,0,"0",0,0,0,130
"L6183719",0,0,0,0,"0",0,0,0,130
"L3887349",0,0,0,0,"0",0,0,0,130
"L4485150",0,0,0,0,"0",0,0,0,130
"L8807050",0,0,0,0,"0",0,0,0,130
"L11183621",0,0,0,0,"0",0,0,0,130
"L7904665",0,0,0,0,"0",0,0,0,130
"L3856877",0,0,0,0,"0",0,0,0,130
"L6191116",0,0,0,0,"0",0,0,0,130
"L10005084",0,0,0,0,"0",0,0,0,130
"L11098513",0,0,0,0,"0",0,0,0,130
"L11069486",0,0,0,0,"0",0,0,0,130
"L9531488",0,0,0,0,"0",0,0,0,130
"L12239328",0,0,0,0,"0",0,0,0,130
"L10966522",0,0,0,0,"0",0,0,0,130
"L11032992",0,0,0,0,"0",0,0,0,130
"L3861082",0,0,0,0,"0",0,0,0,130
"L4431724",0,0,0,0,"0",0,0,0,130
"L11276636",0,0,0,0,"0",0,0,0,130
"L11135090",0,0,0,0,"0",0,0,0,130
"L11580460",0,0,0,0,"0",0,0,0,130
"L11017209",0,0,0,0,"0",0,0,0,130
"L7241663",0,0,0,0,"0",0,0,0,130
"L12063038",0,0,0,0,"0",0,0,0,130
"L11572850",0,0,0,0,"0",0,0,0,130
"L10117949",0,0,0,0,"0",0,0,0,130
"L4876671",0,0,0,0,"0",0,0,0,130
"L10044083",0,0,0,0,"0",0,0,0,130
"L4431799",0,0,0,0,"0",0,0,0,130
"L977417",0,0,0,0,"0",0,0,0,130
"L6127198",0,0,0,0,"0",0,0,0,130
"L10946762",0,0,0,0,"0",0,0,0,130
"L10739771",0,0,0,0,"0",0,0,0,130
"L10468585",0,0,0,0,"0",0,0,0,130
"L10506964",0,0,0,0,"0",0,0,0,130
"L10982095",0,0,0,0,"0",0,0,0,130
"L1062836",0,0,0,0,"0",0,0,0,130
"L12025526",0,0,0,0,"0",0,0,0,130
"L12030668",0,0,0,0,"0",0,0,0,130
"L11110095",0,0,0,0,"0",0,0,0,130
"L11506516",0,0,0,0,"0",0,0,0,130
"L11766521",0,0,0,0,"0",0,0,0,130
"L9114269",0,0,0,0,"0",0,0,0,130
"L11834410",0,0,0,0,"0",0,0,0,130
"L12097568",0,0,0,0,"0",0,0,0,130
"L4682721",0.999147262724136,200.669068159153,0.999147262724136,200.669068159153,"4.97776677089935",24.8888338544967,4.97776677089935,24.8888338544967,130
"L3588383",1,205.637138,0,0,"2.98870972714897",8.9661291814469,0,0,130
"L11028614",1,461.576637744152,0,0,"2.98710217849967",8.96130653549902,0,0,130
"L1840908",1,7150.68554459707,0,0,"2.987773314673",8.963319944019,0,0,130
"L921155",1,18274.5896314307,0,0,"2.98794719578657",8.9638415873597,0,0,130
"L11316704",0.998904322404847,149.647588140113,0.998904322404847,149.647588140113,"1.99251652767206",3.98503305534412,1.99251652767206,3.98503305534412,130
"L11552951",0.999243898051162,1943.27679652121,0.999243898051162,1943.27679652121,"2.98924000145007",8.9677200043502,2.98924000145007,8.9677200043502,130
"L9939653",1,363.5611165,0,0,"3.97981803215209",15.9192721286084,0,0,130
"L9898523",1,2227.63812859348,0,0,"4.97352006845686",24.8676003422843,0,0,130
"L6051839",0,0,0,0,"0",0,0,0,130
"L4457826",0,0,0,0,"0",0,0,0,130
"L6974280",0,0,0,0,"0",0,0,0,130
"L5883145",0,0,0,0,"0",0,0,0,130
"L5969878",0,0,0,0,"0",0,0,0,130
"L5822929",0,0,0,0,"0",0,0,0,130
"L5818266",0,0,0,0,"0",0,0,0,130
"L5929242",1,1805.65523344785,0,0,"3.98026877333464",15.9210750933386,0,0,130
"L6200644",0,0,0,0,"0",0,0,0,130
"L8075402",0,0,0,0,"0",0,0,0,130
"L3880393",1,158.891507934245,0,0,"4.97436005727553",24.8718002863776,0,0,130
"L4487730",0,0,0,0,"0",0,0,0,130
"L4728574",0,0,0,0,"0",0,0,0,130
"L6696169",0,0,0,0,"0",0,0,0,130
"L6043970",0,0,0,0,"0",0,0,0,130
"L8455739",0,0,0,0,"0",0,0,0,130
"L8219390",0,0,0,0,"0",0,0,0,130
"L3628163",0,0,0,0,"0",0,0,0,130
"L6780719",0,0,0,0,"0",0,0,0,130
"L4727930",0,0,0,0,"0",0,0,0,130
"L1985086",1,381.600298098213,0,0,"4.97244129613772",24.8622064806886,0,0,130
"L8862365",0,0,0,0,"0",0,0,0,130
"L1875469",0,0,0,0,"0",0,0,0,130
"L8437062",0,0,0,0,"0",0,0,0,130
"L8896375",0,0,0,0,"0",0,0,0,130
"L957247",0,0,0,0,"0",0,0,0,130
"L12279444",0,0,0,0,"0",0,0,0,130
"L12586094",0,0,0,0,"0",0,0,0,130
"L13034336",0,0,0,0,"0",0,0,0,130
"L10154568",0,0,0,0,"0",0,0,0,130
"L1867509",0,0,0,0,"0",0,0,0,130
"L9762232",0,0,0,0,"0",0,0,0,130
"L8694514",1,6.60870265834999,0,0,"2.98722582475799",8.96167747427398,0,0,130
"L10442595",0,0,0,0,"0",0,0,0,130
"L13526195",0,0,0,0,"0",0,0,0,130
"L3381766",0,0,0,0,"0",0,0,0,130
"L7382321",0,0,0,0,"0",0,0,0,130
"L10409551",0,0,0,0,"0",0,0,0,130
"L2570279",0,0,0,0,"0",0,0,0,130
