"station","awf_ptg","med_dist","taxon","PA_ours"
"KYCAM36_SR5_sorted",47439.7204288949,70,"mammal",1
"KYCAM256_sorted",47241.2552267744,70,"mammal",1
"KYCAM206_sorted",46479.7254744668,70,"mammal",1
"KYCAM243_sorted",47309.7899340971,70,"mammal",1
"KYCAM204_sorted",47279.9182504884,70,"mammal",1
"KYCAM203_sorted",46486.4869794393,70,"mammal",1
"KYCAM207_sorted",46672.4692377753,70,"mammal",1
"KYCAM205_sorted",48398.6119465759,70,"mammal",1
"KYCAM208_sorted",48529.7551214122,70,"mammal",1
"KYCAM249_sorted",46212.7562853096,70,"mammal",1
"KYCAM246_sorted",47672.1561253439,70,"mammal",1
"KYCAM245_sorted",46929.3455143718,70,"mammal",1
"KYCAM247_sorted",46237.4277704556,70,"mammal",1
"KYCAM248_sorted",46700.2695975775,70,"mammal",1
"KYCAM251_sorted",46706.768013719,70,"mammal",1
"KYCAM250_sorted",46945.8609527674,70,"mammal",1
"KYCAM211_sorted",47940.0910219303,70,"mammal",1
"KYCAM212_sorted",46885.2987746552,70,"mammal",1
"KYCAM214_sorted",47020.7504907044,70,"mammal",1
"KYCAM213_sorted",46374.46105105,70,"mammal",1
"KYCAM209_sorted",47543.1047837727,70,"mammal",1
"KYCAM215_sorted",48000.0769255119,70,"mammal",1
"KYCAM217_sorted",46637.854947342,70,"mammal",1
"KYCAM218_sorted",47403.2251140446,70,"mammal",1
"KYCAM227_sorted",46370.3277283256,70,"mammal",1
"KYCAM228_sorted",46724.6215871581,70,"mammal",1
"KYCAM241_sorted",47002.7416350354,70,"mammal",1
"KYCAM221_sorted",47292.7723073447,70,"mammal",1
"KYCAM235_sorted",47048.8672632732,70,"mammal",1
"KYCAM220_sorted",46806.2070104612,70,"mammal",1
"KYCAM224_sorted",46428.1383601695,70,"mammal",1
"KYCAM229_sorted",47806.2292795698,70,"mammal",1
"KYCAM223_sorted",46815.6093654845,70,"mammal",1
"KYCAM225_sorted",47330.1352594491,70,"mammal",1
"KYCAM239_sorted",47492.0307375276,70,"mammal",1
"KYCAM226_sorted",48483.1703134687,70,"mammal",1
"KYCAM219_sorted",46785.0393796498,70,"mammal",1
"KYCAM222_sorted",47042.4477471212,70,"mammal",1
"KYCAM233_sorted",46677.0122932893,70,"mammal",1
"KYCAM231_sorted",47271.9065225662,70,"mammal",1
"KYCAM230_sorted",47057.843167428,70,"mammal",1
"KYCAM237_sorted",47728.1008617222,70,"mammal",1
"KYCAM240_sorted",48835.7896480951,70,"mammal",1
"KYCAM238_sorted",46813.0914944019,70,"mammal",1
"KYCAM242_sorted",48200.4733966201,70,"mammal",1
"KYCAM234_sorted",46906.0955945591,70,"mammal",1
"KYCAM236_sorted",47175.4068277008,70,"mammal",1
"KYCAM232_sorted",47199.8164270723,70,"mammal",1
"Leuser_10A_NE_SD_71",10350.1618121799,70,"mammal",1
"Leuser_10A_SE_SD_68",10355.3545743171,70,"mammal",1
"KYCAM72_SDSR4_Sorted",48480.0559844102,70,"mammal",1
"KYCAM66_SD68_Sorted",46906.5884798071,70,"mammal",1
"Leuser_06F_SE_SD_06",10361.4437020421,70,"mammal",1
"Leuser_06F_NE_SD_13",10359.2261566882,70,"mammal",1
"Leuser_06D_SW_SD_03",10351.6625405882,70,"mammal",1
"Leuser_07A_NE_SD_02",10334.6225255151,70,"mammal",1
"Leuser_09C_SW_SD_11",10357.6624928052,70,"mammal",1
"Leuser_09C_SE_SD_08",10355.5074967058,70,"mammal",1
"Leuser_01A_NE_SD_25",10312.602104421,70,"mammal",1
"Leuser_08A_SE_SD_73",10342.3120600646,70,"mammal",1
"Leuser_08A_SE_SD_74",10340.5163855358,70,"mammal",1
"Leuser_09A_NW_SD_05",10350.8059537467,70,"mammal",1
"Leuser_08B_SW_SD_26",10354.2705985784,70,"mammal",1
"Leuser_08A_NE_SD_65",10338.7403381581,70,"mammal",1
"Leuser_08B_SE_SD_30",10352.1915221373,70,"mammal",1
"Leuser_09A_NE_SD_09",10348.2642224552,70,"mammal",1
"Leuser_08A_NE_SD_66",10336.2832466062,70,"mammal",1
"Leuser_01A_SW_SD_01",10317.40517777,70,"mammal",1
"Leuser_01A_SE_SD_15",10313.2332125218,70,"mammal",1
"Leuser_03C_NW_SD_28",10323.6794980232,70,"mammal",1
"Leuser_03E_SW_SD_21",10342.9205969542,70,"mammal",1
"Leuser_03E_NW_SD_19",10341.5879251438,70,"mammal",1
"Leuser_03E_NE_SD_29",10336.1277535813,70,"mammal",1
"Leuser_04F_NE_SD_23",10349.7627779872,70,"mammal",1
"Leuser_04F_NE_SD_24",10350.3108466714,70,"mammal",1
"Leuser_03C_SW_SD_04",10327.3377666399,70,"mammal",1
"Leuser_06D_SE_SD_17",10348.6525068491,70,"mammal",1
"Leuser_06B_SW_SD_18",10338.9920363741,70,"mammal",1
"Leuser_12A_NE_SD_72",10356.2154722073,70,"mammal",0
"LM199-CAM73",5919.689439423,70,"mammal",0
"LM19-CAM63",5998.6394641177,70,"mammal",0
"LM198_CAM35",5947.59193199981,70,"mammal",0
"LM201-CAM68",6056.55991154815,70,"mammal",0
"Leuser_10B_NE_SD_10",10356.9306108143,70,"mammal",1
"Leuser_11A_NW_SD_07",10355.149159671,70,"mammal",1
"Leuser_11A_SE_SD_16",10361.2124325322,70,"mammal",1
"Leuser_10B_SE_SD_14",10356.2226386382,70,"mammal",1
"LM201-CAM41",5808.61651386471,70,"mammal",1
"LM21-CAM95",5949.46744972206,70,"mammal",1
"Leuser_Frag3_ArasN_02",10256.4149434125,70,"mammal",0
"Leuser_Frag2_Tangk_01",10235.3535589944,70,"mammal",0
"Leuser_Frag1_SeiLepan",10312.9153291708,70,"mammal",0
"Leuser_Frag2_Tangk_02",10286.5962280306,70,"mammal",0
"LM101-CAM16",5889.19060883552,70,"mammal",1
"LM0-CAM43",5865.19206130134,70,"mammal",0
"Leuser_13A_NW_SD_43",10362.3158644746,70,"mammal",1
"LM10-CAM38",5912.00876207396,70,"mammal",1
"LM13-CAM48",5879.39212306123,70,"mammal",1
"LM15-CAM100",5942.23689347594,70,"mammal",1
"LM16-CAM23",5945.62084205624,70,"mammal",1
"LM17-CAM97",5934.85216618476,70,"mammal",1
"LM14-CAM49",5910.70525188467,70,"mammal",1
"LM18-CAM47",5907.30031074649,70,"mammal",1
"LM06-CAM42",5860.42295479916,70,"mammal",1
"LM05-CAM44",5859.27329309492,70,"mammal",1
"LM01-CAM45",5812.67158439571,70,"mammal",1
"LM03-CAM13",5830.21408509195,70,"mammal",1
"LM08-CAM40",5835.75074310954,70,"mammal",1
"LM07-CAM06",5850.82546881745,70,"mammal",1
"Leuser_13C_NE_SD_51",10374.3950322053,70,"mammal",1
"Leuser_12A_SE_SD_78",10358.1628492681,70,"mammal",1
"Leuser_14B_NE_SD_41",10368.2048831522,70,"mammal",1
"Leuser_14A_NE2_SD_70",10375.8166871705,70,"mammal",1
"Leuser_11A_NE_SD_20",10361.2147729667,70,"mammal",1
"Leuser_12A_SW_SD_48",10363.8309991697,70,"mammal",1
"Leuser_12A_NE_SD_77",10357.7785391562,70,"mammal",1
"Leuser_15A_NE_SD_37",10378.3288039753,70,"mammal",1
"Leuser_13A_NE_SD_42",10359.0763162534,70,"mammal",1
"Leuser_12A_SE_SD_44",10358.975540317,70,"mammal",1
"Leuser_12B_SW_SD_46",10372.5274266065,70,"mammal",1
"Leuser_12A_SE_SD_79",10360.1159845789,70,"mammal",1
"Leuser_12B_SE_SD_45",10366.1820920612,70,"mammal",1
"Leuser_13A_SE_SD_39",10361.5887598308,70,"mammal",1
"Leuser_17C_NE_SD_32",10397.8534838518,70,"mammal",1
"Leuser_13C_SE_SD_52",10377.1703134982,70,"mammal",1
"Leuser_17A_SW_SD_56",10391.4417813475,70,"mammal",1
"Leuser_18B_SE_SD_61",10398.8215745394,70,"mammal",1
"Leuser_13A_SW_SD_40",10367.0893205523,70,"mammal",1
"Leuser_19A_SW_SD_60",10400.0537553667,70,"mammal",1
"Leuser_14A_NW_SD_69",10363.7650580578,70,"mammal",1
"Leuser_14A_NE_SD_67",10361.2231442179,70,"mammal",1
"Leuser_14A_NE3_SD_75",10377.2650743309,70,"mammal",1
"Leuser_19A_NE_SD_57",10393.0172049145,70,"mammal",1
"Leuser_14C_NE_SD_50",10378.052517774,70,"mammal",1
"Leuser_14B_SE_SD_47",10372.2342744189,70,"mammal",1
"Leuser_15A_SW_SD_34",10385.6289369879,70,"mammal",1
"Leuser_16B_NE_SD_31",10386.7138057399,70,"mammal",1
"Leuser_15A_SE_SD_38",10380.2822573004,70,"mammal",1
"Leuser_16B_NW_SD_33",10388.5291142262,70,"mammal",1
"Leuser_16B_SW_SD_36",10392.2195940251,70,"mammal",1
"LM22-CAM91",5958.99328201854,70,"mammal",1
"LM46-CAM17",6154.45383947568,70,"mammal",0
"LM222-CAM01",5944.96980164759,70,"mammal",1
"LM23-CAM15",5978.61950829636,70,"mammal",1
"LM501-CAM28",6028.37449725225,70,"mammal",1
"LM52-CAM26",6096.29677600777,70,"mammal",1
"LM50-CAM04",6048.56244783312,70,"mammal",1
"LM53-CAM70",6120.873146912,70,"mammal",1
"LM47-CAM72",6122.45147987595,70,"mammal",1
"LM48-CAM02",6097.72329061124,70,"mammal",1
"LM49-CAM18",6075.10791502151,70,"mammal",1
"LM301-CAM27",6133.2567328931,70,"mammal",0
"LM26-CAM09",6078.4286605351,70,"mammal",0
"LM32-CAM80",6003.03405939606,70,"mammal",1
"LM35-CAM25",6078.30068388534,70,"mammal",0
"LM36-CAM90",6111.62036544267,70,"mammal",0
"LM31-CAM37",5973.53264275165,70,"mammal",1
"LM25-CAM66",6025.1672043748,70,"mammal",0
"LM28-CAM86",6012.29264818793,70,"mammal",1
"LM29-CAM82",5976.57465486851,70,"mammal",1
"LM33-CAM92",6038.72880593124,70,"mammal",1
"LM37-CAM98",6101.99802430541,70,"mammal",0
"LM34-CAM36",6040.11755538228,70,"mammal",1
"LM39-CAM84",6035.75285448681,70,"mammal",1
"LM401-CAM67",6046.77564376738,70,"mammal",1
"LM42-CAM81",6026.74995861952,70,"mammal",1
"LM38-CAM83",6061.3102247694,70,"mammal",1
"LM40-CAM85",5993.75878049438,70,"mammal",1
"LM43-CAM11",6064.93254780892,70,"mammal",1
"LM44-CAM65",6097.6403948378,70,"mammal",1
"LM55-CAM22",6164.92510631027,70,"mammal",0
"TKA_CAM07_Bukit74",18771.9679234908,70,"mammal",0
"TKA_CAM09_PalauSako_T1",18738.5101904404,70,"mammal",0
"TKA_CAM11_PK4_T4",18482.2706775452,70,"mammal",0
"TKA_CAM10_PulauSako",18817.7277336605,70,"mammal",0
"TKA_CAM08_PulauSako",18756.760832751,70,"mammal",0
"TKA_CAM03_Mini100",18402.0008847389,70,"mammal",0
"TKA_CAM06_Bukit74_T1",18682.0694654764,70,"mammal",0
"TKA_CAM02_Mini100",18413.7338077873,70,"mammal",0
"TKA_CAM01_Mini100",18397.2513419113,70,"mammal",0
"TKA_CAM04_BtMaria_T1",18594.1211688945,70,"mammal",0
"TKA_CAM05_BtMaria_T1",18634.9466199059,70,"mammal",0
"TB6",2632.88341446108,70,"mammal",0
"TB8",2435.45438953159,70,"mammal",0
"LM601-CAM05",6140.29509987127,70,"mammal",0
"LM60-CAM19",6107.2533118209,70,"mammal",1
"UPA1",2728.02922886798,70,"mammal",1
"LM58-CAM29",6142.47354421498,70,"mammal",1
"LM54-CAM12",6142.39190460404,70,"mammal",1
"PU2A",2504.73153477355,70,"mammal",0
"PU3C",2508.35557956575,70,"mammal",0
"LM67-CAM14",6186.85596112571,70,"mammal",0
"PU2B",2504.92767479398,70,"mammal",0
"PU2C",2502.94618396781,70,"mammal",0
"PU5A",2515.63772778718,70,"mammal",0
"PU3B",2511.59399656426,70,"mammal",0
"M1C",2728.61614046688,70,"mammal",1
"LM85-CAM10",6206.51392557684,70,"mammal",0
"LM66-CAM21",6143.87895215648,70,"mammal",1
"PU4D",2520.8611010497,70,"mammal",0
"PU1A",2498.92713498656,70,"mammal",0
"LM71-CAM96",6180.89446657301,70,"mammal",0
"PU1B",2496.96775413631,70,"mammal",0
"LM70-CAM64",6193.77235047426,70,"mammal",0
"M4F",2709.1403738278,70,"mammal",0
"PU1C",2495.87343500866,70,"mammal",0
"TB1",2434.24368518939,70,"mammal",0
"TB4",2643.17718665318,70,"mammal",0
"M1A",2730.47532569134,70,"mammal",1
"LM65-CAM08",6130.19071273362,70,"mammal",1
"LM64-CAM24",6089.29117089213,70,"mammal",1
"LM59-CAM07",6119.94304224106,70,"mammal",1
"M1B",2729.32452754259,70,"mammal",1
"M3A",2726.1773943398,70,"mammal",1
"SR2_sorted",4681.89501968558,70,"mammal",1
"M2A",2728.44566780892,70,"mammal",1
"LM997-CAM39",5923.32354400537,70,"mammal",1
"LM998-CAM94",5898.94106928923,70,"mammal",1
"LM999-CAM93",5889.19527438665,70,"mammal",1
"M2B",2728.07610652035,70,"mammal",1
"SR1_sorted",4756.31703399188,70,"mammal",1
"M1D",2728.12765529855,70,"mammal",1
"M2C",2726.30748720076,70,"mammal",1
"M4B",2723.44644058462,70,"mammal",1
"M2D",2725.15624123091,70,"mammal",1
"M4C",2720.69846992327,70,"mammal",1
"M5C",2716.19868993558,70,"mammal",1
"SR7_sorted",4798.12058208353,70,"mammal",1
"SR5_sorted",4775.23470711393,70,"mammal",1
"SR3_sorted",4790.46349635907,70,"mammal",1
"SR6_sorted",4838.55956319734,70,"mammal",1
"SR8_sorted",4719.7382323604,70,"mammal",1
"KONPLONG1920-116-69019",37565.9072697798,70,"mammal",0
"KONPLONG1920-116-69014",37565.1342541521,70,"mammal",0
"KONPLONG1920-081-66976",35598.4186340154,70,"mammal",0
"KONPLONG1920-080-67127",36555.1475522018,70,"mammal",0
"KONPLONG1920-081-68836",35597.29351264,70,"mammal",0
"KONPLONG1920-080-68999",36554.051440903,70,"mammal",0
"UPB1",2722.80933269353,70,"mammal",1
"UPC1",2720.83972020398,70,"mammal",1
"UPB3",2728.39888433088,70,"mammal",1
"KONPLONG1920-100-67096",35388.2342806014,70,"mammal",0
"KONPLONG1920-100-68952",35384.0534693845,70,"mammal",0
"KONPLONG1920-059-68824",38397.7158371596,70,"mammal",0
"KONPLONG1920-059-68704",38394.7613360085,70,"mammal",0
"UPC3",2727.51238453065,70,"mammal",1
"KONPLONG1920-061-68837",36663.0084206138,70,"mammal",0
"KONPLONG1920-060-67170",37570.472998571,70,"mammal",0
"KONPLONG1920-061-68966",36666.9972245981,70,"mammal",0
"KONPLONG1920-060-68885",37574.9979858419,70,"mammal",0
"KONPLONG1920-078-68916",38235.2397185986,70,"mammal",0
"KONPLONG1920-078-68949",38234.0000280952,70,"mammal",0
"KONPLONG1920-096-66983",38772.3524408526,70,"mammal",0
"KONPLONG1920-099-67135",36227.7264556723,70,"mammal",0
"KONPLONG1920-098-67102",37094.567863738,70,"mammal",0
"KONPLONG1920-098-67062",37093.1929496531,70,"mammal",0
"KONPLONG1920-099-66928",36225.8539712682,70,"mammal",0
"KONPLONG1920-096-68950",38772.8548459256,70,"mammal",0
"KONPLONG1920-097-67072",38035.544605859,70,"mammal",0
"KONPLONG1920-097-69005",38039.7793964511,70,"mammal",0
"KONPLONG1920-079-66961",37089.0861827524,70,"mammal",0
"KONPLONG1920-079-67081",37086.9911092641,70,"mammal",0
"KONPLONG1920-135-68861",37248.9989662132,70,"mammal",0
"KONPLONG1920-117-67101",36736.9387809731,70,"mammal",0
"KONPLONG1920-135-68988",37249.2048119383,70,"mammal",0
"KONPLONG1920-118-67128",35779.7582611304,70,"mammal",0
"KONPLONG1920-117-68998",36729.7542674055,70,"mammal",0
"KONPLONG1920-159-68876",34114.4964592661,70,"mammal",0
"KONPLONG1920-136-68920",36614.9677306529,70,"mammal",0
"KONPLONG1920-118-69022",35779.2821257099,70,"mammal",0
"KONPLONG1920-237-68840",33958.9909577829,70,"mammal",0
"KONPLONG1920-235-68979",35584.4213065069,70,"mammal",0
"KONPLONG1920-237-67075",33961.052648268,70,"mammal",0
"KONPLONG1920-235-68995",35585.4931597211,70,"mammal",0
"KONPLONG1920-236-67150",34601.4429973904,70,"mammal",0
"KONPLONG1920-218-68825",33698.7039200849,70,"mammal",0
"KONPLONG1920-218-69002",33700.0461507843,70,"mammal",0
"KONPLONG1920-236-66989",34601.3424714043,70,"mammal",0
"KONPLONG1920-222-66976",30956.8283246032,70,"mammal",0
"KONPLONG1920-222-68861",30958.3768161639,70,"mammal",0
"KONPLONG1920-158-68872",34816.4336057575,70,"mammal",0
"KONPLONG1920-233-67035",37073.2776176096,70,"mammal",0
"KONPLONG1920-233-66935",37074.0191945026,70,"mammal",0
"KONPLONG1920-136-68947",36614.3555549389,70,"mammal",0
"KONPLONG1920-234-69227",36220.2690905818,70,"mammal",0
"KONPLONG1920-234-66927",36202.1672749614,70,"mammal",0
"KONPLONG1920-137-69029",35709.7456071625,70,"mammal",0
"KONPLONG1920-137-68973",35713.4628103637,70,"mammal",0
"KONPLONG1920-157-69004",35590.0315067866,70,"mammal",0
"KONPLONG1920-155-69018",37015.4465992412,70,"mammal",0
"KONPLONG1920-157-68990",35586.2682888848,70,"mammal",0
"KONPLONG1920-156-67168",36259.0310400982,70,"mammal",0
"KONPLONG1920-156-68965",36258.553136414,70,"mammal",0
"KONPLONG1920-155-68992",37011.8426868822,70,"mammal",0
"KONPLONG1920-176-68978",35897.1604346556,70,"mammal",0
"KONPLONG1920-175-68906",36683.1082643102,70,"mammal",0
"KONPLONG1920-178-68900",34517.1327083508,70,"mammal",0
"KONPLONG1920-158-68823",34814.6128940072,70,"mammal",0
"KONPLONG1920-195-68873",36249.1506465371,70,"mammal",0
"KONPLONG1920-197-68980",34808.2672846013,70,"mammal",0
"KONPLONG1920-175-68808",36683.4054042199,70,"mammal",0
"KONPLONG1920-177-68874",35383.1595706665,70,"mammal",0
"KONPLONG1920-176-68922",35900.2469534456,70,"mammal",0
"KONPLONG1920-177-67011",35381.3964933463,70,"mammal",0
"KONPLONG1920-199-68921",33433.7925514989,70,"mammal",0
"KONPLONG1920-198-68959",34132.4213732293,70,"mammal",0
"KONPLONG1920-179-67111",33820.1448960921,70,"mammal",0
"KONPLONG1920-178-66941",34518.3638044944,70,"mammal",0
"KONPLONG1920-179-69216",33820.7339422538,70,"mammal",0
"KONPLONG1920-195-67054",36255.1494741462,70,"mammal",0
"KONPLONG1920-194-68858",37116.8416475811,70,"mammal",0
"KONPLONG1920-194-68908",37117.334015424,70,"mammal",0
"KONPLONG1920-196-68982",35609.8642842419,70,"mammal",0
"KONPLONG1920-199-67136",33435.0457565279,70,"mammal",0
"KONPLONG1920-200-68907",32762.4258252352,70,"mammal",0
"KONPLONG1920-198-68909",34129.1489620934,70,"mammal",0
"KONPLONG1920-216-68924",35105.0829676978,70,"mammal",0
"KONPLONG1920-196-68890",35608.2322945042,70,"mammal",0
"KONPLONG1920-216-68948",35102.5907830073,70,"mammal",0
"KONPLONG1920-214-67163",36637.0140622569,70,"mammal",0
"KONPLONG1920-217-66998",34377.9720287869,70,"mammal",0
"KONPLONG1920-197-68974",34807.6917907119,70,"mammal",0
"KONPLONG1920-214-66936",36624.8931861168,70,"mammal",0
"KONPLONG1920-217-68976",34377.6939717433,70,"mammal",0
"KONPLONG1920-273-66929",35985.4757356049,70,"mammal",0
"KONPLONG1920-272-68946",36832.5711643513,70,"mammal",0
"KONPLONG1920-239-68975",32522.0641052409,70,"mammal",0
"KONPLONG1920-238-67105",33179.1136573517,70,"mammal",0
"KONPLONG1920-238-69217",33179.8548513982,70,"mammal",0
"KONPLONG1920-257-66996",33327.3687094061,70,"mammal",0
"KONPLONG1920-255-66962",34923.2091958883,70,"mammal",0
"KONPLONG1920-255-68810",34924.0845753667,70,"mammal",0
"KONPLONG1920-256-68919",34262.0416931751,70,"mammal",0
"KONPLONG1920-261-69234",30666.0912760125,70,"mammal",0
"KONPLONG1920-272-68930",36831.8216330938,70,"mammal",0
"KONPLONG1920-242-66936",30435.5814219074,70,"mammal",0
"KONPLONG1920-243-67027",29749.6864810637,70,"mammal",0
"KONPLONG1920-242-68999",30432.3626878292,70,"mammal",0
"KONPLONG1920-243-68942",29749.6041043012,70,"mammal",0
"KONPLONG1920-257-67119",33327.7595372185,70,"mammal",0
"KONPLONG1920-259-67101",32068.9529627544,70,"mammal",0
"KONPLONG1920-240-66927",31831.996457052,70,"mammal",0
"KONPLONG1920-239-69010",32521.1104096823,70,"mammal",0
"KONPLONG1920-240-69228",31831.0349663915,70,"mammal",0
"KONPLONG1920-253-67027",36474.5932744128,70,"mammal",0
"KONPLONG1920-253-67026",36472.6315664838,70,"mammal",0
"KONPLONG1920-258-68809",32755.3235064726,70,"mammal",0
"KONPLONG1920-260-68857",31251.5647297319,70,"mammal",0
"KONPLONG1920-261-67061",30665.4709492082,70,"mammal",0
"KONPLONG1920-260-68874",31254.2716180128,70,"mammal",0
"KONPLONG1920-259-67014",32067.4662744041,70,"mammal",0
"KONPLONG1920-254-67014",35728.3697900554,70,"mammal",0
"KONPLONG1920-254-68841",35728.7058479827,70,"mammal",0
"KONPLONG1920-274-68939",35270.2762427957,70,"mammal",0
"KONPLONG1920-275-69008",34517.0404511211,70,"mammal",0
"KONPLONG1920-276-68994",33837.523604336,70,"mammal",0
"KONPLONG1920-336-69025",32472.425779525,70,"mammal",0
"KONPLONG1920-349-68841",37280.6048322275,70,"mammal",0
"KONPLONG1920-348-69234",38009.581225913,70,"mammal",0
"KONPLONG1920-349-68994",37280.7859390232,70,"mammal",0
"KONPLONG1920-277-68826",33015.2878401351,70,"mammal",0
"KONPLONG1920-350-69012",36438.7759702382,70,"mammal",0
"KONPLONG1920-348-69010",38010.8557610653,70,"mammal",0
"KONPLONG1920-332-68986",35373.6083149916,70,"mammal",0
"KONPLONG1920-278-68982",32347.5372983303,70,"mammal",0
"KONPLONG1920-277-69227",33019.0690079933,70,"mammal",0
"KONPLONG1920-334-68906",33862.9889951213,70,"mammal",0
"KONPLONG1920-333-69020",34589.7136002815,70,"mammal",0
"KONPLONG1920-335-68823",33149.2626660643,70,"mammal",0
"KONPLONG1920-336-68954",32470.6116773753,70,"mammal",0
"KONPLONG1920-334-67139",33860.0484038899,70,"mammal",0
"KONPLONG1920-333-67026",34587.3213184931,70,"mammal",0
"KONPLONG1920-335-68946",33152.6468136187,70,"mammal",0
"KONPLONG1920-278-68939",32348.135316237,70,"mammal",0
"KONPLONG1920-280-67163",30919.3753046394,70,"mammal",0
"KONPLONG1920-280-68930",30918.9698339165,70,"mammal",0
"KONPLONG1920-275-69021",34520.6394419177,70,"mammal",0
"KONPLONG1920-276-69012",33838.125741357,70,"mammal",0
"KONPLONG1920-274-68857",35267.5469520088,70,"mammal",0
"KONPLONG1920-273-69020",35984.7197964313,70,"mammal",0
"KONPLONG1920-291-68826",37103.4258106847,70,"mammal",0
"KONPLONG1920-292-66990",36290.7243885774,70,"mammal",0
"KONPLONG1920-291-69228",37102.0282265112,70,"mammal",0
"KONPLONG1920-294-68839",34822.7460463804,70,"mammal",0
"KONPLONG1920-293-68875",35552.1040057136,70,"mammal",0
"KONPLONG1920-293-68954",35544.3345669448,70,"mammal",0
"KONPLONG1920-296-68872",33309.8520219602,70,"mammal",0
"KONPLONG1920-292-69028",36292.5547586839,70,"mammal",0
"KONPLONG1920-297-68839",32581.0548030266,70,"mammal",0
"KONPLONG1920-295-69016",34159.8987916853,70,"mammal",0
"KONPLONG1920-329-69001",37769.6579472352,70,"mammal",0
"KONPLONG1920-298-68858",31871.8568147902,70,"mammal",0
"KONPLONG1920-299-67135",31206.4153519135,70,"mammal",0
"KONPLONG1920-316-69008",32887.4424341545,70,"mammal",0
"KONPLONG1920-297-69001",32579.6018206705,70,"mammal",0
"KONPLONG1920-296-67011",33308.3689126155,70,"mammal",0
"KONPLONG1920-294-67061",34822.019193117,70,"mammal",0
"KONPLONG1920-295-68809",34160.2182596863,70,"mammal",0
"KONPLONG1920-299-68890",31205.2281859392,70,"mammal",0
"KONPLONG1920-298-67035",31872.1073543343,70,"mammal",0
"KONPLONG1920-310-68942",37484.5440551656,70,"mammal",0
"KONPLONG1920-316-69028",32885.9508065252,70,"mammal",0
"KONPLONG1920-314-68953",34314.7215846094,70,"mammal",0
"KONPLONG1920-317-68837",32184.1602433095,70,"mammal",0
"KONPLONG1920-317-67096",32184.6622829643,70,"mammal",0
"KONPLONG1920-330-68912",36912.0727991684,70,"mammal",0
"KONPLONG1920-314-68908",34318.6611684923,70,"mammal",0
"KONPLONG1920-311-69025",36635.7535148827,70,"mammal",0
"KONPLONG1920-311-68975",36630.7465529185,70,"mammal",0
"KONPLONG1920-310-68953",37484.7535045915,70,"mammal",0
"KONPLONG1920-332-66929",35379.1740212575,70,"mammal",0
"KONPLONG1920-315-68810",33552.0724684496,70,"mammal",0
"KONPLONG1920-315-68912",33553.5667701358,70,"mammal",0
"KONPLONG1920-330-67139",36910.1590116657,70,"mammal",0
"KONPLONG1920-329-68986",37764.5378826678,70,"mammal",0
"KONPLONG1920-392-68909",33854.676314042,70,"mammal",0
"KONPLONG1920-391-68947",34707.2844010934,70,"mammal",0
"KONPLONG1920-373-67119",33648.997955428,70,"mammal",0
"KONPLONG1920-372-67111",34372.8816561468,70,"mammal",0
"KONPLONG1920-372-67105",34374.9710853139,70,"mammal",0
"KONPLONG1920-369-68979",36807.390700946,70,"mammal",0
"KONPLONG1920-391-68704",34703.9999875857,70,"mammal",0
"KONPLONG1920-386-69021",38758.8606585591,70,"mammal",0
"KONPLONG1920-350-69016",36439.1156684589,70,"mammal",0
"KONPLONG1920-351-66961",35647.1130515253,70,"mammal",0
