"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L1834599",40.6443305064322,66129.4580777762,40.6443305064322,66129.4580777762,30569.2740678344,4630113958.1364,30569.2740678344,4630113958.1364,100
"L3765606",41.2948644246016,65133.3094748853,41.2948644246016,65133.3094748853,30247.4372578338,4577737896.91234,30247.4372578338,4577737896.91234,100
"L920987",36.8280720911265,67549.0665670194,38.9969479701949,79702.8057543039,26581.1724341516,4506385906.27903,26219.9719044779,4435003367.75481,100
"L4943439",31.5252277483734,74563.6721483289,83.916045123806,38312.8574662224,35705.0102394317,5795815787.11574,11602.7854289207,1043357274.12483,100
"L3337619",61.3460416752667,27178.3158045004,61.3460416752667,27178.3158045004,16182.4273001667,1748754006.19252,16182.4273001667,1748754006.19252,100
"L4351000",44.8732125688133,39963.736181684,44.8732125688133,39963.736181684,22541.274761855,2839051014.98087,22541.274761855,2839051014.98087,100
"L4046344",45.0316210105015,40027.171569336,45.0316210105015,40027.171569336,22596.7648873387,2846220714.91453,22596.7648873387,2846220714.91453,100
"L1834571",40.0330630816838,66563.3078509107,40.0330630816838,66563.3078509107,30470.4940792445,4659060426.6928,30470.4940792445,4659060426.6928,100
"L5059188",44.6781037076398,46326.2671419556,44.6781037076398,46326.2671419556,24943.9329916386,3208363493.18353,24943.9329916386,3208363493.18353,100
"L4190260",45.3196102387676,40385.1133004564,45.3196102387676,40385.1133004564,22808.5245598276,2876611117.48546,22808.5245598276,2876611117.48546,100
"L5230512",44.0611516108731,39639.6351500326,44.0611516108731,39639.6351500326,22261.0633935748,2803825456.54753,22261.0633935748,2803825456.54753,100
"L1320023",78.9414321300926,28233.400886347,78.9414321300926,28233.400886347,16348.8884406618,1684802000.47552,16348.8884406618,1684802000.47552,100
"L1437433",29.3398657497534,68451.9146343546,29.3398657497534,68451.9146343546,30730.8260183753,4322628718.57069,30730.8260183753,4322628718.57069,100
"L3164656",25.5506251112507,66145.5545472335,25.5506251112507,66145.5545472335,26837.2756762511,3406428564.31088,26837.2756762511,3406428564.31088,100
"L4373785",45.0471205370258,40188.6166600068,45.0471205370258,40188.6166600068,22670.713214404,2857711412.81527,22670.713214404,2857711412.81527,100
"L4342866",45.3062252063377,40494.208543363,45.3062252063377,40494.208543363,22849.5203481033,2883472370.80855,22849.5203481033,2883472370.80855,100
"L2041802",39.3259563700758,73232.1436131705,39.3259563700758,73232.1436131705,32818.3008041246,4925075219.97578,32818.3008041246,4925075219.97578,100
"L4955523",48.5744799609587,36775.8141647931,48.5744799609587,36775.8141647931,21645.8407517248,2659429640.59766,21645.8407517248,2659429640.59766,100
"L5744339",44.368450729752,38302.7609360827,44.368450729752,38302.7609360827,21785.2611316067,2725096529.69155,21785.2611316067,2725096529.69155,100
